"protein_id","n_valid","loess_corr","loess_corr_abs","loess_mae_z","loess_converged","effective_span","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X24926.9",363,0.906037663563935,0.906037663563935,0.711260802109764,TRUE,0.75,1200,"KHSRP","Far upstream element-binding protein 2","FUBP2","Q92945"
"X21526.88",363,0.906036456256294,0.906036456256294,0.636001534515101,TRUE,0.75,1201,"IZUMO1","Izumo sperm-egg fusion protein 1","sperm-egg fusion protein 1","Q8IYV9"
"X17224.12",356,0.906035487880894,0.906035487880894,0.216803089085561,TRUE,0.75,1202,"OGN","Mimecan","MIME","P20774"
"X21133.33",368,0.906035384523509,0.906035384523509,0.476906581390847,TRUE,0.75,1203,"CMC4","Cx9C motif-containing protein 4","CMC4","P56277"
"X9008.6",364,0.906018728871296,0.906018728871296,0.429104403603967,TRUE,0.75,1204,"PRRG1","Transmembrane gamma-carboxyglutamic acid protein 1:Pro-form, Extracellular domain","TMG1:Pro-form, ECD","O14668"
"X5268.49",359,0.906013433099644,0.906013433099644,0.306240175271799,TRUE,0.75,1205,"MMP16","Matrix metalloproteinase-16","MMP-16","P51512"
"X18323.39",367,0.906009776369997,0.906009776369997,0.416559034397627,TRUE,0.75,1206,"CRMP1","Dihydropyrimidinase-related protein 1","DRP-1","Q14194"
"X13552.7",365,0.906000492344293,0.906000492344293,0.427635541613138,TRUE,0.75,1207,"SWAP70","Switch-associated protein 70","SWP70","Q9UH65"
"X15626.223",365,0.906000411151028,0.906000411151028,0.340476061956032,TRUE,0.75,1208,"HSPG2","Basement membrane-specific heparan sulfate proteoglycan core protein","Perlecan","P98160"
"X19266.35",365,0.906000341556689,0.906000341556689,0.4888757708235,TRUE,0.75,1209,"G3BP1","Ras GTPase-activating protein-binding protein 1","G3BP1","Q13283"
"X3642.4",365,0.906000329957623,0.906000329957623,0.248965914836734,TRUE,0.75,1210,"CD84","SLAM family member 5","SLAF5","Q9UIB8"
"X6245.4",365,0.906000318358553,0.906000318358553,0.419092773866978,TRUE,0.75,1211,"NECTIN2","Nectin-2","Nectin-2","Q92692"
"X9025.5",363,0.905999038082548,0.905999038082548,0.305807508955372,TRUE,0.75,1212,"AHSP","Alpha-hemoglobin-stabilizing protein","AHSP","Q9NZD4"
"X13114.50",366,0.905981496976887,0.905981496976887,0.340589800066785,TRUE,0.75,1213,"LUM","Lumican","Lumican","P51884"
"X11277.23",366,0.905981462457278,0.905981462457278,0.259805408889008,TRUE,0.75,1214,"ATF6","Cyclic AMP-dependent transcription factor ATF-6 alpha","ATF6A","P18850"
"X10346.5",366,0.905981427937644,0.905981427937644,0.412549285945391,TRUE,0.75,1215,"STAT3","Signal transducer and activator of transcription 3","STAT3","P40763"
"X17722.5",366,0.905981427937644,0.905981427937644,0.269534158892017,TRUE,0.75,1216,"FKBP4","Peptidyl-prolyl cis-trans isomerase FKBP4","FKBP52 protein","Q02790"
"X9843.5",366,0.905981427937644,0.905981427937644,0.308403836421178,TRUE,0.75,1217,"ACTN1","Alpha-actinin-1","ACTN1","P12814"
"X14178.18",366,0.905981404924541,0.905981404924541,0.319731680212939,TRUE,0.75,1218,"CDKN3","Cyclin-dependent kinase inhibitor 3","CDKN3","Q16667"
"X13594.158",366,0.905981370404865,0.905981370404865,0.360542197914907,TRUE,0.75,1219,"GGA1","ADP-ribosylation factor-binding protein GGA1","GGA1","Q9UJY5"
"X14115.34",366,0.905981370404865,0.905981370404865,0.415965346072415,TRUE,0.75,1220,"ADM","Adrenomedullin","Adrenomedullin","P35318"
"X25456.73",366,0.905981370404865,0.905981370404865,0.45909800200707,TRUE,0.75,1221,"PSMC5","26S protease regulatory subunit 8","PRS8","P62195"
"X16859.100",366,0.905981358898301,0.905981358898301,0.260124594369859,TRUE,0.75,1222,"SH3GLB1","Endophilin-B1","SHLB1","Q9Y371"
"X2753.2",366,0.905981358898301,0.905981358898301,0.197222406818927,TRUE,0.75,1223,"C1QA|C1QB|C1QC","Complement C1q subcomponent","C1q","P02745|P02746|P02747"
"X8955.60",366,0.905981358898301,0.905981358898301,0.280628723303906,TRUE,0.75,1224,"GLT8D1","Glycosyltransferase 8 domain-containing protein 1","GL8D1","Q68CQ7"
"X8982.65",366,0.905981358898301,0.905981358898301,0.397203275652175,TRUE,0.75,1225,"THBS3","Thrombospondin-3","TSP3","P49746"
"X4917.62",366,0.905981335885164,0.905981335885164,0.255961203342785,TRUE,0.75,1226,"ITGAV|ITGB5","Integrin alpha-V: beta-5 complex","Integrin aVb5","P06756|P18084"
"X4992.49",366,0.905981335885164,0.905981335885164,0.452141721077145,TRUE,0.75,1227,"GRN","Granulins","GRN","P28799"
"X10699.52",366,0.905981324378591,0.905981324378591,0.308951455184897,TRUE,0.75,1228,"LRP1","Prolow-density lipoprotein receptor-related protein 1","LRP1","Q07954"
"X15391.114",366,0.905981324378591,0.905981324378591,0.345098710793341,TRUE,0.75,1229,"GAS6","Growth arrest-specific protein 6","GAS-6","Q14393"
"X17158.17",366,0.905981324378591,0.905981324378591,0.293616567463107,TRUE,0.75,1230,"UBE2G1","Ubiquitin-conjugating enzyme E2 G1","UB2G1","P62253"
"X8969.49",366,0.905981324378591,0.905981324378591,0.342484914798607,TRUE,0.75,1231,"CD14","Monocyte differentiation antigen CD14","CD14","P08571"
"X14123.34",366,0.905981312872016,0.905981312872016,0.424578708851833,TRUE,0.75,1232,"VSIR","V-type immunoglobulin domain-containing suppressor of T-cell activation:Extracellular domain","GI24:ECD","Q9H7M9"
"X16913.8",366,0.905981312872016,0.905981312872016,0.286068441639413,TRUE,0.75,1233,"RNASET2","Ribonuclease T2","RNT2","O00584"
"X17509.6",366,0.905981301365437,0.905981301365437,0.311584354342259,TRUE,0.75,1234,"HPD","4-hydroxyphenylpyruvate dioxygenase","HPPD","P32754"
"X17678.28",366,0.905981301365437,0.905981301365437,0.332319460330271,TRUE,0.75,1235,"VSIG4","V-set and immunoglobulin domain-containing protein 4","VSIG4","Q9Y279"
"X24898.39",366,0.905981289858856,0.905981289858856,0.17961168201314,TRUE,0.75,1236,"SCFD1","Sec1 family domain-containing protein 1","SCFD1","Q8WVM8"
"X22144.65",364,0.905978620590123,0.905978620590123,0.503136448531924,TRUE,0.75,1237,"FBXO48","F-box only protein 48","FBX48","Q5FWF7"
"X21758.65",365,0.905939146312962,0.905939146312962,0.532070317465362,TRUE,0.75,1238,"SENP2","Sentrin-specific protease 2","SENP2","Q9HC62"
"X5002.76",363,0.905935347078578,0.905935347078578,0.27634539596243,TRUE,0.75,1239,"MMP14","Matrix metalloproteinase-14","MMP-14","P50281"
"X3316.58",357,0.905932512966863,0.905932512966863,0.515948081305518,TRUE,0.75,1240,"SERPIND1","Heparin cofactor 2","Heparin cofactor II","P05546"
"X11371.1",364,0.905914706587491,0.905914706587491,0.628813374707748,TRUE,0.75,1241,"GPR101","Probable G-protein coupled receptor 101","GP101","Q96P66"
"X22119.18",365,0.905907513867416,0.905907513867416,0.318305669318399,TRUE,0.75,1242,"COPS8","COP9 signalosome complex subunit 8","CSN8","Q99627"
"X9928.125",365,0.905905960500903,0.905905960500903,0.335101041991607,TRUE,0.75,1243,"CNMD","Leukocyte cell-derived chemotaxin 1","LECT1","O75829"
"X7065.1",365,0.905895937979813,0.905895937979813,0.474475283183209,TRUE,0.75,1244,"MPIG6B","Protein G6b:Isoform A, Extracellular domain","G6B:ECD","O95866"
"X25951.17",340,0.905834351606062,0.905834351606062,0.354986921624601,TRUE,0.75,1245,"PRAME","Preferentially expressed antigen of melanoma","PRAME","P78395"
"X4829.43",334,0.90581542402352,0.90581542402352,0.38886579960268,TRUE,0.75,1246,"SFN","14-3-3 protein sigma","STRATIFIN","P31947"
"X13676.46",364,0.905807317858499,0.905807317858499,0.335603225134372,TRUE,0.75,1247,"INHBB","Inhibin beta B chain","Inhibin bB chain","P09529"
"X7757.5",359,0.905786458764944,0.905786458764944,0.257338535099676,TRUE,0.75,1248,"HLA-DQA2","HLA class II histocompatibility antigen, DQ alpha 2 chain","DQA2","P01906"
"X9190.7",361,0.905785132821107,0.905785132821107,0.398944662271753,TRUE,0.75,1249,"CD63","CD63 antigen","CD63","P08962"
"X20942.4",368,0.905745698780767,0.905745698780767,0.416427201417265,TRUE,0.75,1250,"DNAJB8","DnaJ homolog subfamily B member 8","DNJB8","Q8NHS0"
"X6439.59",368,0.905718247263999,0.905718247263999,0.467091571712498,TRUE,0.75,1251,"C14orf93","Uncharacterized protein C14orf93","CN093","Q9H972"
"X23341.16",366,0.905713275854304,0.905713275854304,0.352339743151819,TRUE,0.75,1252,"DMC1","Meiotic recombination protein DMC1/LIM15 homolog","DMC1","Q14565"
"X11464.9",366,0.905707179630654,0.905707179630654,0.325345959177114,TRUE,0.75,1253,"RELB","Transcription factor RelB","RELB","Q01201"
"X21875.31",350,0.905673804621899,0.905673804621899,0.210457916673499,TRUE,0.75,1254,"ZFAND3","AN1-type zinc finger protein 3","ZFAN3","Q9H8U3"
"X11200.52",366,0.905655532718319,0.905655532718319,0.573898726720267,TRUE,0.75,1255,"CD93","Complement component C1q receptor","C1QR1","Q9NPY3"
"X13493.5",364,0.905630567162396,0.905630567162396,0.249671765636252,TRUE,0.75,1256,"GRID1","Glutamate receptor ionotropic, delta-1","GRID1","Q9ULK0"
"X2700.56",364,0.905630508457707,0.905630508457707,0.380178220038221,TRUE,0.75,1257,"PROS1","Vitamin K-dependent protein S","Protein S","P07225"
"X3450.4",359,0.905605603463648,0.905605603463648,0.445938908103315,TRUE,0.75,1258,"KLK6","Kallikrein-6","Kallikrein 6","Q92876"
"X20087.3",366,0.905571866888104,0.905571866888104,0.407944367080536,TRUE,0.75,1259,"SELENOF","15 kDa selenoprotein","selenoprotein15","O60613"
"X13576.15",357,0.905561384546159,0.905561384546159,0.384559091349474,TRUE,0.75,1260,"GSTP1","Glutathione S-transferase P","Glutathione S-transferase Pi","P09211"
"X11266.8",355,0.90553354886257,0.90553354886257,0.520444410773509,TRUE,0.75,1261,"SELPLG","P-selectin glycoprotein ligand 1:Extracellular domain","SELPL:ECD","Q14242"
"X13632.10",360,0.905519721909241,0.905519721909241,0.437302607922957,TRUE,0.75,1262,"ZYX","Zyxin","Zyxin","Q15942"
"X15316.262",367,0.905496766518674,0.905496766518674,0.370886072729142,TRUE,0.75,1263,"TXNL4B","Thioredoxin-like protein 4B","TXN4B","Q9NX01"
"X13687.5",366,0.905486360498273,0.905486360498273,0.641608014838905,TRUE,0.75,1264,"CCL1","C-C motif chemokine 1","I-309","P22362"
"X12993.21",365,0.905476395752209,0.905476395752209,0.565718208600942,TRUE,0.75,1265,"NPLOC4","Nuclear protein localization protein 4 homolog","NPL4","Q8TAT6"
"X20134.27",363,0.905470398140794,0.905470398140794,0.433345097430053,TRUE,0.75,1266,"MARCO","Macrophage receptor MARCO","MARCO","Q9UEW3"
"X13116.25",339,0.90546274044663,0.90546274044663,0.408650593128461,TRUE,0.75,1267,"CD177","CD177 antigen","CD177","Q8N6Q3"
"X3042.7",364,0.905461067494804,0.905461067494804,0.347984373952512,TRUE,0.75,1268,"MB","Myoglobin","Myoglobin","P02144"
"X22981.3",365,0.905452715622467,0.905452715622467,0.283310851340799,TRUE,0.75,1269,"HPCAL1","Hippocalcin-like protein 1","HPCL1","P37235"
"X11178.21",367,0.905422950940662,0.905422950940662,0.460151918026739,TRUE,0.75,1270,"SVEP1","Sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1:EGF-like domains 4-6","SVEP1:EGF-like domains 4-6","Q4LDE5"
"X21143.10",360,0.905420819261998,0.905420819261998,0.270530019149222,TRUE,0.75,1271,"CAPS","Calcyphosin","Calcyphosin","Q13938"
"X16751.15",368,0.905384735415539,0.905384735415539,0.306662271781012,TRUE,0.75,1272,"NPPB","Natriuretic peptides B","BNP","P16860"
"X20203.45",365,0.905382627400152,0.905382627400152,0.268674409650799,TRUE,0.75,1273,"C1S","Complement C1s subcomponent","C1s","P09871"
"X8840.61",365,0.905382627400152,0.905382627400152,0.276299919460044,TRUE,0.75,1274,"C1S","Complement C1s subcomponent","C1s","P09871"
"X12864.9",362,0.905377431065987,0.905377431065987,0.337747194258869,TRUE,0.75,1275,"NIPAL4","Magnesium transporter NIPA4","NIPA4","Q0D2K0"
"X12616.45",366,0.905360908191817,0.905360908191817,0.339976315550368,TRUE,0.75,1276,"NRBP1","Nuclear receptor-binding protein","NRBP","Q9UHY1"
"X21524.14",358,0.905339035139341,0.905339035139341,0.309703100627592,TRUE,0.75,1277,"USP5","Ubiquitin carboxyl-terminal hydrolase 5","UBP5","P45974"
"X21786.25",363,0.905329432810058,0.905329432810058,0.409501069492817,TRUE,0.75,1278,"CDKL2","Cyclin-dependent kinase-like 2","CDKL2","Q92772"
"X20367.6",363,0.905313865672033,0.905313865672033,0.372186369686367,TRUE,0.75,1279,"IL4I1","L-amino-acid oxidase","OXLA","Q96RQ9"
"X13044.5",362,0.905307597762833,0.905307597762833,0.268317885608576,TRUE,0.75,1280,"TSG101","Tumor susceptibility gene 101 protein","TS101","Q99816"
"X5741.55",364,0.905306615232045,0.905306615232045,0.273403552345824,TRUE,0.75,1281,"RNASE3","Eosinophil cationic protein","ECP","P12724"
"X10781.19",344,0.905282231633309,0.905282231633309,0.517726910821766,TRUE,0.75,1282,"CLEC4G","C-type lectin domain family 4 member G","CLC4G","Q6UXB4"
"X15449.33",367,0.905271573290424,0.905271573290424,0.446053383267194,TRUE,0.75,1283,"TIMD4","T-cell immunoglobulin and mucin domain-containing protein 4","TIM-4","Q96H15"
"X5007.1",364,0.905223553498404,0.905223553498404,0.48131593318548,TRUE,0.75,1284,"MAPK14","Mitogen-activated protein kinase 14","MAPK14","Q16539"
"X17455.42",365,0.905206524959462,0.905206524959462,0.527066236365434,TRUE,0.75,1285,"FOLR1","Folate receptor alpha","FOLR1","P15328"
"X13475.10",365,0.905206478171419,0.905206478171419,0.462398912571908,TRUE,0.75,1286,"UBE2D4","Ubiquitin-conjugating enzyme E2 D4","UB2D4","Q9Y2X8"
"X16914.104",365,0.905206478171419,0.905206478171419,0.375828913142169,TRUE,0.75,1287,"CD14","Monocyte differentiation antigen CD14, soluble","sCD14","P08571"
"X2770.51",365,0.905206478171419,0.905206478171419,0.61002194016056,TRUE,0.75,1288,"CCL1","C-C motif chemokine 1","I-309","P22362"
"X17799.9",365,0.90520645477738,0.90520645477738,0.314500659811798,TRUE,0.75,1289,"PGLS","6-phosphogluconolactonase","6PGL","O95336"
"X22068.5",365,0.90520645477738,0.90520645477738,0.296371932715052,TRUE,0.75,1290,"PPP2R5D","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform","2A5D","Q14738"
"X4989.7",365,0.905206443080357,0.905206443080357,0.239727408125505,TRUE,0.75,1291,"FGG","Fibrinogen gamma chain","Fibrinogen g-chain dimer","P02679"
"X8089.173",365,0.905206407989269,0.905206407989269,0.396614622325536,TRUE,0.75,1292,"NR4A1","Nuclear receptor subfamily 4 group A member 1","NR4A1","P22736"
"X23307.7",365,0.905206384595195,0.905206384595195,0.324880552675093,TRUE,0.75,1293,"CLUAP1","Clusterin-associated protein 1","CLUA1","Q96AJ1"
"X7721.81",358,0.905194796702887,0.905194796702887,0.562682532973689,TRUE,0.75,1294,"FMR1","Fragile X mental retardation protein 1","FMR1","Q06787"
"X9470.15",365,0.905187345594883,0.905187345594883,0.302030934006534,TRUE,0.75,1295,"METTL24","Methyltransferase-like protein 24","MET24","Q5JXM2"
"X12853.112",366,0.905185219997166,0.905185219997166,0.484449775533122,TRUE,0.75,1296,"TMOD2","Tropomodulin-2","TMOD2","Q9NZR1"
"X8099.42",367,0.90515111015619,0.90515111015619,0.47771500436845,TRUE,0.75,1297,"SPON2","Spondin-2","SPON2","Q9BUD6"
"X25308.8",360,0.905138749635397,0.905138749635397,0.429108963760419,TRUE,0.75,1298,"LIMK1","LIM domain kinase 1","LIMK1","P53667"
"X3855.56",362,0.905128996812884,0.905128996812884,0.265558733570757,TRUE,0.75,1299,"PRDX1","Peroxiredoxin-1","Peroxiredoxin-1","Q06830"
"X3340.53",362,0.905128960812761,0.905128960812761,0.281070555178018,TRUE,0.75,1300,"THBS4","Thrombospondin-4","TSP4","P35443"
"X23252.4",363,0.905114908853064,0.905114908853064,0.604126375925783,TRUE,0.75,1301,"DNAJB3","DnaJ homolog subfamily B member 3","DNJB3","Q8WWF6"
"X2783.18",365,0.90507976981437,0.90507976981437,0.599359747896444,TRUE,0.75,1302,"CCL3L1","C-C motif chemokine 3-like 1","LD78-beta","P16619"
"X13936.24",367,0.905078450851806,0.905078450851806,0.447418449073281,TRUE,0.75,1303,"PGK2","Phosphoglycerate kinase 2","PGK2","P07205"
"X6393.63",367,0.905074809201818,0.905074809201818,0.369601781054139,TRUE,0.75,1304,"HSP90B1","Endoplasmin","Endoplasmin","P14625"
"X15540.6",364,0.905026872309068,0.905026872309068,0.354402503322476,TRUE,0.75,1305,"VIM","Vimentin","Vimentin","P08670"
"X22510.6",364,0.904918133542051,0.904918133542051,0.340878920824507,TRUE,0.75,1306,"NFE2L2","Nuclear factor erythroid 2-related factor 2","NF2L2","Q16236"
"X19570.12",366,0.904905341157715,0.904905341157715,0.633577557666818,TRUE,0.75,1307,"FGF8","Fibroblast growth factor 8","FGF-8","P55075"
"X13692.154",367,0.904891998372425,0.904891998372425,0.666712869834604,TRUE,0.75,1308,"CCN4","WNT1-inducible-signaling pathway protein 1","WISP-1","O95388"
"X12851.5",365,0.904852746829679,0.904852746829679,0.47232184556933,TRUE,0.75,1309,"POLM","DNA-directed DNA/RNA polymerase mu","DPOLM","Q9NP87"
"X4874.3",366,0.904840091848147,0.904840091848147,0.442147547012941,TRUE,0.75,1310,"ANG","Angiogenin","Angiogenin","P03950"
"X7909.37",364,0.904803032627318,0.904803032627318,0.420080837883897,TRUE,0.75,1311,"SHBG","Sex hormone-binding globulin","SHBG","P04278"
"X11657.86",366,0.904801278101978,0.904801278101978,0.636743492915657,TRUE,0.75,1312,"SOCS7","Suppressor of cytokine signaling 7","SOCS7","O14512"
"X6217.23",362,0.904771903346382,0.904771903346382,0.384937378945858,TRUE,0.75,1313,"QSOX1","Sulfhydryl oxidase 1","QSCN6","O00391"
"X15322.35",368,0.90475022009374,0.90475022009374,0.469204074393984,TRUE,0.75,1314,"CRADD","Death domain-containing protein CRADD","CRADD","P78560"
"X13722.105",363,0.904735919618525,0.904735919618525,0.366284406412479,TRUE,0.75,1315,"C9","Complement component C9","C9","P02748"
"X25096.58",363,0.904698453167571,0.904698453167571,0.681212093294388,TRUE,0.75,1316,"MYBPC2","Myosin-binding protein C, fast-type","MYPC2","Q14324"
"X20514.8",363,0.904677724855107,0.904677724855107,0.351948822570617,TRUE,0.75,1317,"BAMBI","BMP and activin membrane-bound inhibitor homolog:Extracellular domain","BAMBI:ECD","Q13145"
"X19329.31",367,0.904668227719491,0.904668227719491,0.208510733115616,TRUE,0.75,1318,"HIPK3","Homeodomain-interacting protein kinase 3","HIPK3","Q9H422"
"X11678.105",366,0.904607500324629,0.904607500324629,0.369025310322157,TRUE,0.75,1319,"GJD2","Gap junction delta-2 protein","CXD2","Q9UKL4"
"X21523.71",364,0.90460068724093,0.90460068724093,0.327002442621831,TRUE,0.75,1320,"ILKAP","Integrin-linked kinase-associated serine/threonine phosphatase 2C","ILKAP","Q9H0C8"
"X13731.14",364,0.904600663502805,0.904600663502805,0.317183961570746,TRUE,0.75,1321,"C7","Complement component C7","C7","P10643"
"X21181.10",361,0.904574417651643,0.904574417651643,0.395057564219482,TRUE,0.75,1322,"LRP2BP","LRP2-binding protein","LR2BP","Q9P2M1"
"X4967.1",361,0.904542690361597,0.904542690361597,0.435648505029992,TRUE,0.75,1323,"C1QBP","Complement component 1 Q subcomponent-binding protein, mitochondrial","C1QBP","Q07021"
"X23300.3",367,0.904536087780274,0.904536087780274,0.241058787731223,TRUE,0.75,1324,"RBPMS2","RNA-binding protein with multiple splicing 2","RBPS2","Q6ZRY4"
"X10530.8",364,0.904529545890845,0.904529545890845,0.27123073363803,TRUE,0.75,1325,"PSMB6","Proteasome subunit beta type-6","PSB6","P28072"
"X23405.33",365,0.904516184758902,0.904516184758902,0.44419548235321,TRUE,0.75,1326,"HORMAD2","HORMA domain-containing protein 2","HORM2","Q8N7B1"
"X2796.62",355,0.904498775558268,0.904498775558268,0.324699713674445,TRUE,0.75,1327,"FGA|FGB|FGG","Fibrinogen","Fibrinogen","P02671|P02675|P02679"
"X12817.1",361,0.904473756741717,0.904473756741717,0.42290037940212,TRUE,0.75,1328,"GEM","GTP-binding protein GEM","GEM","P55040"
"X21355.4",362,0.904452527304952,0.904452527304952,0.529904222352714,TRUE,0.75,1329,"USF1","Upstream stimulatory factor 1","USF1","P22415"
"X6380.23",352,0.904447560113402,0.904447560113402,0.356294081348226,TRUE,0.75,1330,"MRPL58","Peptidyl-tRNA hydrolase ICT1, mitochondrial","ICT1","Q14197"
"X16890.37",368,0.904440066114811,0.904440066114811,0.601065280457542,TRUE,0.75,1331,"ADAMTSL1","ADAMTS-like protein 1","ATL1","Q8N6G6"
"X25297.11",364,0.904423154107826,0.904423154107826,0.41040564968064,TRUE,0.75,1332,"SH3PXD2B","SH3 and PX domain-containing protein 2B","SPD2B","A1X283"
"X4929.55",364,0.904423035196366,0.904423035196366,0.378296417074391,TRUE,0.75,1333,"SHBG","Sex hormone-binding globulin","SHBG","P04278"
"X15483.377",364,0.904423011414038,0.904423011414038,0.42259925369443,TRUE,0.75,1334,"AGRN","Agrin","Agrin","O00468"
"X5657.28",364,0.904422975740525,0.904422975740525,0.345478689658202,TRUE,0.75,1335,"ST3GAL1","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1","SIA4A","Q11201"
"X13613.23",367,0.90441955498066,0.90441955498066,0.512391605271453,TRUE,0.75,1336,"AK5","Adenylate kinase isoenzyme 5","Adenylate kinase isoenzyme 5","Q9Y6K8"
