"Rank","Gene","PTAU_rho","Mean_Rho","Degree","Functional_Category","MAPT_Interactor","N_Proteins","Priority_Score"
2869,"RAB3D",-0.190347973814039,-0.190347973814039,0,"Others",FALSE,1,0
2870,"RAB5B",-0.114005786058988,-0.114005786058988,0,"Others",FALSE,1,0
2871,"RAB5C",-0.178530328084377,-0.178530328084377,0,"Others",FALSE,1,0
2872,"RAB8B",-0.138618879572982,-0.138618879572982,0,"Others",FALSE,1,0
2873,"RABGAP1L",0.227484722621716,0.227484722621716,0,"Others",FALSE,1,0
2874,"RABIF",-0.111118385829687,-0.111118385829687,0,"Others",FALSE,1,0
2875,"RABL3",-0.117779045309065,-0.117779045309065,0,"Others",FALSE,1,0
2876,"RABL6",0.479763404756594,0.479763404756594,0,"Others",FALSE,1,0
2877,"RAC2",-0.180584133955699,-0.180584133955699,0,"Others",FALSE,1,0
2878,"RAD23A",0.40259557252625,0.40259557252625,0,"Others",FALSE,1,0
2879,"RALA",0.187758866489376,0.187758866489376,0,"Others",FALSE,1,0
2880,"RBBP4",0.113046577803609,0.113046577803609,0,"Others",FALSE,1,0
2881,"RBBP5",-0.261644462981094,-0.261644462981094,0,"Others",FALSE,1,0
2882,"RBBP9",0.188751567203546,0.188751567203546,0,"Others",FALSE,1,0
2883,"RBFOX1",0.175083915374105,0.175083915374105,0,"Others",FALSE,1,0
2884,"RBM19",-0.170201170633338,-0.170201170633338,0,"Others",FALSE,1,0
2885,"RBM22",0.20817733957237,0.20817733957237,0,"Others",FALSE,1,0
2886,"RBM23",-0.191944144002319,-0.191944144002319,0,"Others",FALSE,1,0
2887,"RBM41",-0.170463565317435,-0.170463565317435,0,"Others",FALSE,1,0
2888,"RBM46",0.172550323326576,0.172550323326576,0,"Others",FALSE,1,0
2889,"RBMS1",-0.164994519180263,-0.164994519180263,0,"Others",FALSE,1,0
2890,"RBP4",-0.101259855436329,-0.101259855436329,0,"Others",FALSE,1,0
2891,"RBP5",-0.270586625385565,-0.270586625385565,0,"Others",FALSE,1,0
2892,"RBP7",0.203110999641949,0.203110999641949,0,"Others",FALSE,1,0
2893,"RCAN2",0.298249969076021,0.298249969076021,0,"Others",FALSE,1,0
2894,"RCN3",0.154934992436893,0.154934992436893,0,"Others",FALSE,2,0
2895,"RDH10",-0.119426725206422,-0.119426725206422,0,"Others",FALSE,1,0
2896,"RDH12",0.179239893155424,0.179239893155424,0,"Others",FALSE,1,0
2897,"RDH13",0.120288834981133,0.120288834981133,0,"Others",FALSE,1,0
2898,"RDH16",-0.176508712436671,-0.176508712436671,0,"Others",FALSE,1,0
2899,"RDX",0.286973306082555,0.286973306082555,0,"Others",FALSE,1,0
2900,"RECQL",-0.0972529387397564,-0.0972529387397564,0,"Others",FALSE,1,0
2901,"REG1B",-0.18934182527736,-0.18934182527736,0,"Others",FALSE,1,0
2902,"REG3G",-0.134234486208439,-0.134234486208439,0,"Others",FALSE,1,0
2903,"RELL1",0.160553518411855,0.160553518411855,0,"Others",FALSE,1,0
2904,"RELT",0.294149133919785,0.294149133919785,0,"Others",FALSE,2,0
2905,"REPS2",0.123728068411643,0.123728068411643,0,"Others",FALSE,1,0
2906,"RER1",-0.0997688219698585,-0.0997688219698585,0,"Others",FALSE,1,0
2907,"REXO2",0.306614810446613,0.306614810446613,0,"Others",FALSE,1,0
2908,"RFFL",0.195945688712438,0.195945688712438,0,"Others",FALSE,1,0
2909,"RFK",-0.110698391691486,-0.110698391691486,0,"Others",FALSE,1,0
2910,"RFPL3",-0.180829178562001,-0.180829178562001,0,"Others",FALSE,1,0
2911,"RFX5",-0.154377482983079,-0.154377482983079,0,"Others",FALSE,1,0
2912,"RFXAP",-0.115213476081108,-0.115213476081108,0,"Others",FALSE,1,0
2913,"RGN",0.144451985090161,0.144451985090161,0,"Others",FALSE,1,0
2914,"RGS1",-0.23315668088247,-0.23315668088247,0,"Others",FALSE,1,0
2915,"RGS13",-0.142098655279576,-0.142098655279576,0,"Others",FALSE,1,0
2916,"RGS4",-0.122606560660048,-0.122606560660048,0,"Others",FALSE,2,0
2917,"RGS7",0.167654026552373,0.167654026552373,0,"Others",FALSE,1,0
2918,"RGS8",0.116484917057499,0.116484917057499,0,"Others",FALSE,1,0
2919,"RHEX",0.275402151896512,0.275402151896512,0,"Others",FALSE,1,0
2920,"RHOG",0.129944152607645,0.129944152607645,0,"Others",FALSE,1,0
2921,"RHOQ",0.11554039458156,0.11554039458156,0,"Others",FALSE,1,0
2922,"RIC8A",0.178578819212673,0.178578819212673,0,"Others",FALSE,1,0
2923,"RILP",-0.128847785549872,-0.128847785549872,0,"Others",FALSE,1,0
2924,"RILPL1",-0.125661479985808,-0.125661479985808,0,"Others",FALSE,1,0
2925,"RILPL2",-0.221580695132312,-0.221580695132312,0,"Others",FALSE,1,0
2926,"RIOX2",-0.12164671483041,-0.12164671483041,0,"Others",FALSE,1,0
2927,"RMDN1",0.209009944504511,0.209009944504511,0,"Others",FALSE,1,0
2928,"RNASE1",0.314445363797576,0.314445363797576,0,"Others",FALSE,1,0
2929,"RNASE10",-0.0954931536900977,-0.0954931536900977,0,"Others",FALSE,1,0
2930,"RNASE13",-0.128829840324781,-0.128829840324781,0,"Others",FALSE,1,0
2931,"RNASE3",0.103682884156825,0.103682884156825,0,"Others",FALSE,2,0
2932,"RNASE4",0.126278280348143,0.126278280348143,0,"Others",FALSE,1,0
2933,"RNASEH1",-0.099239580058286,-0.099239580058286,0,"Others",FALSE,1,0
2934,"RNASET2",0.111574205716257,0.111574205716257,0,"Others",FALSE,1,0
2935,"RND3",-0.103847871668337,-0.103847871668337,0,"Others",FALSE,1,0
2936,"RNF122",0.342248390267783,0.342248390267783,0,"Others",FALSE,1,0
2937,"RNF141",-0.162343629947374,-0.162343629947374,0,"Others",FALSE,1,0
2938,"RNF215",0.308685331433863,0.308685331433863,0,"Others",FALSE,1,0
2939,"RNPC3",0.183723308416463,0.183723308416463,0,"Others",FALSE,1,0
2940,"RORB",-0.227314745682568,-0.227314745682568,0,"Others",FALSE,1,0
2941,"RP9",0.265634851347175,0.265634851347175,0,"Others",FALSE,1,0
2942,"RPE",0.144169066006537,0.144169066006537,0,"Others",FALSE,1,0
2943,"RPL11",-0.149261498199963,-0.149261498199963,0,"Others",FALSE,1,0
2944,"RPL26L1",-0.139937315880475,-0.139937315880475,0,"Others",FALSE,1,0
2945,"RPL5",-0.172529693165413,-0.172529693165413,0,"Others",FALSE,1,0
2946,"RPN1",0.195577280999789,0.195577280999789,0,"Others",FALSE,2,0
2947,"RPP25",-0.252943721539513,-0.252943721539513,0,"Others",FALSE,1,0
2948,"RPRD1B",-0.239430663721395,-0.239430663721395,0,"Others",FALSE,1,0
2949,"RPS20",-0.171561319872069,-0.171561319872069,0,"Others",FALSE,1,0
2950,"RPS27A",0.243792704900196,0.243792704900196,0,"Others",FALSE,1,0
2951,"RPS4X",-0.202910930055718,-0.202910930055718,0,"Others",FALSE,1,0
2952,"RPS7",-0.196417242870696,-0.196417242870696,0,"Others",FALSE,1,0
2953,"RTL6",-0.15153881355406,-0.15153881355406,0,"Others",FALSE,1,0
2954,"RTRAF",-0.107505673665229,-0.107505673665229,0,"Others",FALSE,1,0
2955,"RWDD1",0.296289974051655,0.296289974051655,0,"Others",FALSE,1,0
2956,"S100A13",-0.198311234882557,-0.198311234882557,0,"Others",FALSE,1,0
2957,"S100A16",0.274196189546793,0.274196189546793,0,"Others",FALSE,1,0
2958,"S100A5",0.144087711834603,0.144087711834603,0,"Others",FALSE,1,0
2959,"S100A6",0.142134035561906,0.142134035561906,0,"Others",FALSE,1,0
2960,"S100A7",-0.121381919205183,-0.121381919205183,0,"Others",FALSE,1,0
2961,"S100Z",-0.119439818088043,-0.119439818088043,0,"Others",FALSE,1,0
2962,"SAA4",-0.0977980810973144,-0.0977980810973144,0,"Others",FALSE,1,0
2963,"SAMHD1",0.0986759424877953,0.0986759424877953,0,"Others",FALSE,1,0
2964,"SAMM50",0.152247959453819,0.152247959453819,0,"Others",FALSE,1,0
2965,"SAMSN1",-0.106343050289743,-0.106343050289743,0,"Others",FALSE,1,0
2966,"SAP18",-0.230410978791843,-0.230410978791843,0,"Others",FALSE,1,0
2967,"SAP30L",-0.0929169602229367,-0.0929169602229367,0,"Others",FALSE,1,0
2968,"SAR1A",-0.13712660087467,-0.13712660087467,0,"Others",FALSE,1,0
2969,"SAR1B",-0.127462255898425,-0.127462255898425,0,"Others",FALSE,1,0
2970,"SCAMP5",-0.0945031511593953,-0.0945031511593953,0,"Others",FALSE,1,0
2971,"SCARF2",0.214673042114222,0.214673042114222,0,"Others",FALSE,1,0
2972,"SCG5",0.261429604799285,0.261429604799285,0,"Others",FALSE,1,0
2973,"SCGB1D1",0.27477866314502,0.27477866314502,0,"Others",FALSE,1,0
2974,"SCGB1D2",0.164048669834388,0.164048669834388,0,"Others",FALSE,1,0
2975,"SCGN",0.23438207424292,0.23438207424292,0,"Others",FALSE,2,0
2976,"SCLY",0.208123361678735,0.208123361678735,0,"Others",FALSE,1,0
2977,"SCO1",-0.222555092803495,-0.222555092803495,0,"Others",FALSE,1,0
2978,"SCO2",-0.0931199292446653,-0.0931199292446653,0,"Others",FALSE,1,0
2979,"SCPEP1",-0.166963075580971,-0.166963075580971,0,"Others",FALSE,1,0
2980,"SCRN3",-0.153085654002325,-0.153085654002325,0,"Others",FALSE,1,0
2981,"SCUBE1",0.109716892789945,0.109716892789945,0,"Others",FALSE,1,0
2982,"SCUBE3",0.190630965316406,0.190630965316406,0,"Others",FALSE,1,0
2983,"SDHAF2",0.198016411731494,0.198016411731494,0,"Others",FALSE,1,0
2984,"SDSL",0.226520038130271,0.226520038130271,0,"Others",FALSE,1,0
2985,"SEC13",0.242747436770641,0.242747436770641,0,"Others",FALSE,1,0
2986,"SELENBP1",-0.102174425116685,-0.102174425116685,0,"Others",FALSE,1,0
2987,"SELENOF",0.199335194143395,0.199335194143395,0,"Others",FALSE,1,0
2988,"SELENOM",0.223826619080856,0.223826619080856,0,"Others",FALSE,1,0
2989,"SELENOW",0.395284869205995,0.395284869205995,0,"Others",FALSE,1,0
2990,"SENP8",0.119627312087622,0.119627312087622,0,"Others",FALSE,1,0
2991,"SEPHS1",0.0998218858276317,0.0998218858276317,0,"Others",FALSE,1,0
2992,"SEPTIN11",0.348367360493543,0.348367360493543,0,"Others",FALSE,1,0
2993,"SEPTIN6",-0.211914003860365,-0.211914003860365,0,"Others",FALSE,1,0
2994,"SERPINA10",-0.167575270745348,-0.167575270745348,0,"Others",FALSE,1,0
2995,"SERPINA11",-0.216272869680996,-0.216272869680996,0,"Others",FALSE,1,0
2996,"SERPINA3",0.127800526024156,0.127800526024156,0,"Others",FALSE,1,0
2997,"SERPINA7",-0.15370917945594,-0.15370917945594,0,"Others",FALSE,1,0
2998,"SERPINB8",0.195527400377944,0.195527400377944,0,"Others",FALSE,1,0
2999,"SERPINB9",0.224708400714148,0.224708400714148,0,"Others",FALSE,1,0
3000,"SERPINF2",-0.12785689057854,-0.12785689057854,0,"Others",FALSE,1,0
3001,"SETD3",0.14371570722806,0.14371570722806,0,"Others",FALSE,1,0
3002,"SEZ6L",0.241943548222866,0.241943548222866,0,"Others",FALSE,1,0
3003,"SF3B6",-0.230816824699621,-0.230816824699621,0,"Others",FALSE,1,0
3004,"SFRP4",-0.103018201715264,-0.103018201715264,0,"Others",FALSE,2,0
3005,"SFRP5",0.138237477371509,0.138237477371509,0,"Others",FALSE,1,0
3006,"SFTA2",0.128369138505269,0.128369138505269,0,"Others",FALSE,1,0
3007,"SGSH",-0.139528141065446,-0.139528141065446,0,"Others",FALSE,1,0
3008,"SGTB",0.289343531170872,0.289343531170872,0,"Others",FALSE,1,0
3009,"SH2D1B",-0.176330864590341,-0.176330864590341,0,"Others",FALSE,1,0
3010,"SH3BGRL2",0.510192351202648,0.510192351202648,0,"Others",FALSE,1,0
3011,"SH3BGRL3",0.305330124633295,0.305330124633295,0,"Others",FALSE,1,0
3012,"SH3GL2",0.223767602340708,0.223767602340708,0,"Others",FALSE,2,0
3013,"SH3GL3",0.0210015299377385,0.0210015299377385,0,"Others",FALSE,2,0
3014,"SH3GLB2",-0.145509863779254,-0.145509863779254,0,"Others",FALSE,1,0
3015,"SHD",0.12859605580794,0.12859605580794,0,"Others",FALSE,1,0
3016,"SHMT2",-0.126406668459483,-0.126406668459483,0,"Others",FALSE,1,0
3017,"SIL1",0.162808208493355,0.162808208493355,0,"Others",FALSE,1,0
3018,"SIRPB2",-0.0909551780487952,-0.0909551780487952,0,"Others",FALSE,1,0
3019,"SLAMF8",0.114138937391299,0.114138937391299,0,"Others",FALSE,1,0
3020,"SLC14A2",-0.131939882058539,-0.131939882058539,0,"Others",FALSE,1,0
3021,"SLC26A5",-0.0958886607841277,-0.0958886607841277,0,"Others",FALSE,1,0
3022,"SLC30A3",0.0934923038729461,0.0934923038729461,0,"Others",FALSE,1,0
3023,"SLC3A1",0.159839602672893,0.159839602672893,0,"Others",FALSE,1,0
3024,"SMIM24",0.325639525334129,0.325639525334129,0,"Others",FALSE,1,0
3025,"SMNDC1",-0.129306970043787,-0.129306970043787,0,"Others",FALSE,1,0
3026,"SMPD1",0.0992943293334671,0.0992943293334671,0,"Others",FALSE,1,0
3027,"SMS",0.0993855900974265,0.0993855900974265,0,"Others",FALSE,1,0
3028,"SNF8",-0.107617790057356,-0.107617790057356,0,"Others",FALSE,1,0
3029,"SNRNP25",-0.143350656517535,-0.143350656517535,0,"Others",FALSE,1,0
3030,"SNRPA",-0.13236654523911,-0.13236654523911,0,"Others",FALSE,1,0
3031,"SNRPA1",-0.155845370469982,-0.155845370469982,0,"Others",FALSE,1,0
3032,"SNRPB2",-0.191391979093359,-0.191391979093359,0,"Others",FALSE,1,0
3033,"SNRPD3",-0.0876742417158509,-0.0876742417158509,0,"Others",FALSE,1,0
3034,"SNRPE",-0.177429975002795,-0.177429975002795,0,"Others",FALSE,1,0
3035,"SNRPF",-0.10482616816536,-0.10482616816536,0,"Others",FALSE,1,0
3036,"SNRPG",-0.164326625272853,-0.164326625272853,0,"Others",FALSE,1,0
3037,"SNTB1",-0.175675386683628,-0.175675386683628,0,"Others",FALSE,1,0
3038,"SNUPN",-0.166681033822536,-0.166681033822536,0,"Others",FALSE,1,0
3039,"SNX11",0.21492662443456,0.21492662443456,0,"Others",FALSE,1,0
3040,"SNX12",0.34309547247671,0.34309547247671,0,"Others",FALSE,1,0
3041,"SNX15",0.225318287401487,0.225318287401487,0,"Others",FALSE,1,0
3042,"SNX16",0.244105055457873,0.244105055457873,0,"Others",FALSE,1,0
3043,"SNX17",-0.238212811564993,-0.238212811564993,0,"Others",FALSE,1,0
3044,"SNX3",0.107317750190718,0.107317750190718,0,"Others",FALSE,1,0
3045,"SORD",0.112518766634602,0.112518766634602,0,"Others",FALSE,1,0
3046,"SPA17",0.121059382911176,0.121059382911176,0,"Others",FALSE,1,0
3047,"SPACA5",0.0888601578895978,0.0888601578895978,0,"Others",FALSE,1,0
3048,"SPAG11B",0.138874032347675,0.138874032347675,0,"Others",FALSE,1,0
3049,"SPAG7",-0.0972334171991335,-0.0972334171991335,0,"Others",FALSE,1,0
3050,"SPANXA1",-0.205793385862392,-0.205793385862392,0,"Others",FALSE,1,0
3051,"SPANXN4",0.100159547810326,0.100159547810326,0,"Others",FALSE,1,0
3052,"SPARCL1",0.210010877369912,0.210010877369912,0,"Others",FALSE,2,0
3053,"SPATA22",0.194212999262518,0.194212999262518,0,"Others",FALSE,1,0
3054,"SPATA31D4",-0.108839608829741,-0.108839608829741,0,"Others",FALSE,1,0
3055,"SPATA46",0.253583186571371,0.253583186571371,0,"Others",FALSE,1,0
3056,"SPATA9",0.168932058398672,0.168932058398672,0,"Others",FALSE,1,0
3057,"SPC25",0.345429267881271,0.345429267881271,0,"Others",FALSE,1,0
3058,"SPDEF",-0.109600093971138,-0.109600093971138,0,"Others",FALSE,1,0
3059,"SPECC1",0.166200164892826,0.166200164892826,0,"Others",FALSE,1,0
3060,"SPG21",0.117965421814345,0.117965421814345,0,"Others",FALSE,1,0
3061,"SPINK13",0.171665002219082,0.171665002219082,0,"Others",FALSE,1,0
3062,"SPINK14",0.174762245231913,0.174762245231913,0,"Others",FALSE,1,0
3063,"SPINK2",0.126204214050416,0.126204214050416,0,"Others",FALSE,1,0
3064,"SPINT2",0.154748402158633,0.154748402158633,0,"Others",FALSE,1,0
3065,"SPOCK1",0.237615378321977,0.237615378321977,0,"Others",FALSE,2,0
3066,"SPOCK2",0.0930602236789525,0.0930602236789525,0,"Others",FALSE,1,0
3067,"SPTLC1",0.130910129626051,0.130910129626051,0,"Others",FALSE,1,0
3068,"SRA1",0.171679255517538,0.171679255517538,0,"Others",FALSE,1,0
3069,"SRGAP2",0.303093045464308,0.303093045464308,0,"Others",FALSE,1,0
3070,"SRGN",-0.176160355915564,-0.176160355915564,0,"Others",FALSE,1,0
3071,"SRL",-0.19724575996104,-0.19724575996104,0,"Others",FALSE,1,0
3072,"SRM",0.128216263337026,0.128216263337026,0,"Others",FALSE,1,0
3073,"SRXN1",0.195840637771647,0.195840637771647,0,"Others",FALSE,1,0
3074,"SST",0.201935603127346,0.201935603127346,0,"Others",FALSE,1,0
3075,"SSU72",-0.162996863049983,-0.162996863049983,0,"Others",FALSE,1,0
3076,"ST3GAL1",0.147305445773232,0.147305445773232,0,"Others",FALSE,1,0
3077,"ST3GAL6",0.197073262440977,0.197073262440977,0,"Others",FALSE,1,0
3078,"ST6GAL2",0.163242677863641,0.163242677863641,0,"Others",FALSE,1,0
3079,"ST6GALNAC1",-0.176935099293767,-0.176935099293767,0,"Others",FALSE,1,0
3080,"ST6GALNAC2",-0.0914204105589404,-0.0914204105589404,0,"Others",FALSE,1,0
3081,"ST6GALNAC5",0.265490452395578,0.265490452395578,0,"Others",FALSE,1,0
3082,"ST8SIA1",0.133573930160732,0.133573930160732,0,"Others",FALSE,1,0
3083,"ST8SIA2",0.18418686950957,0.18418686950957,0,"Others",FALSE,1,0
3084,"STAMBPL1",0.470055601129779,0.470055601129779,0,"Others",FALSE,1,0
3085,"STARD5",-0.24567944276075,-0.24567944276075,0,"Others",FALSE,1,0
3086,"STATH",0.190151173965824,0.190151173965824,0,"Others",FALSE,1,0
3087,"STAU1",0.197763838088731,0.197763838088731,0,"Others",FALSE,1,0
3088,"STC1",0.0917355533061959,0.0917355533061959,0,"Others",FALSE,1,0
3089,"STK16",-0.144569304493826,-0.144569304493826,0,"Others",FALSE,1,0
3090,"STOM",0.0970099301703411,0.0970099301703411,0,"Others",FALSE,1,0
3091,"STOML1",0.183095354364862,0.183095354364862,0,"Others",FALSE,1,0
3092,"STX10",-0.108514469136367,-0.108514469136367,0,"Others",FALSE,1,0
3093,"STX12",0.354810841543878,0.354810841543878,0,"Others",FALSE,1,0
3094,"STX1B",0.151085073566291,0.151085073566291,0,"Others",FALSE,1,0
3095,"STX2",0.393715997039577,0.393715997039577,0,"Others",FALSE,1,0
3096,"STX6",0.334477721352697,0.334477721352697,0,"Others",FALSE,1,0
3097,"STX8",0.404197486313114,0.404197486313114,0,"Others",FALSE,1,0
3098,"SUDS3",-0.151083185605897,-0.151083185605897,0,"Others",FALSE,1,0
3099,"SULF2",0.272914546260151,0.272914546260151,0,"Others",FALSE,1,0
3100,"SULT1A1",-0.2030092372182,-0.2030092372182,0,"Others",FALSE,1,0
3101,"SULT2B1",0.0995600934655399,0.0995600934655399,0,"Others",FALSE,1,0
3102,"SULT6B1",-0.168968475645652,-0.168968475645652,0,"Others",FALSE,1,0
3103,"SUMF2",0.173209890178725,0.173209890178725,0,"Others",FALSE,1,0
3104,"SUMO4",0.382538123611962,0.382538123611962,0,"Others",FALSE,1,0
3105,"SUN5",0.117277982835697,0.117277982835697,0,"Others",FALSE,1,0
3106,"SUOX",0.266059828998041,0.266059828998041,0,"Others",FALSE,1,0
3107,"SURF1",0.133843754991436,0.133843754991436,0,"Others",FALSE,1,0
3108,"SVIP",0.327768498935132,0.327768498935132,0,"Others",FALSE,1,0
3109,"SWAP70",0.0979470431588613,0.0979470431588613,0,"Others",FALSE,1,0
3110,"SYF2",0.2237094057096,0.2237094057096,0,"Others",FALSE,1,0
3111,"SYNE2",0.417877783288238,0.417877783288238,0,"Others",FALSE,1,0
3112,"SYT12",0.303319510295065,0.303319510295065,0,"Others",FALSE,1,0
3113,"SYT17",-0.210560307852374,-0.210560307852374,0,"Others",FALSE,1,0
3114,"SYT5",0.520379530320898,0.520379530320898,0,"Synaptic Proteins",FALSE,1,0
3115,"SYT9",0.130479505103906,0.130479505103906,0,"Others",FALSE,1,0
3116,"TACO1",-0.0888607378500308,-0.0888607378500308,0,"Others",FALSE,1,0
3117,"TACSTD2",-0.0949503739612018,-0.0949503739612018,0,"Others",FALSE,1,0
3118,"TAF10",-0.166508744480847,-0.166508744480847,0,"Others",FALSE,1,0
3119,"TAFA5",0.315966805026142,0.315966805026142,0,"Others",FALSE,1,0
3120,"TAGLN",0.263955630145479,0.263955630145479,0,"Others",FALSE,2,0
3121,"TAGLN3",0.494203623525604,0.494203623525604,0,"Others",FALSE,1,0
3122,"TAPBPL",0.110125821295569,0.110125821295569,0,"Others",FALSE,1,0
3123,"TARS1",0.122528428314372,0.122528428314372,0,"Others",FALSE,1,0
3124,"TAT",0.142298049512278,0.142298049512278,0,"Others",FALSE,1,0
3125,"TATDN1",0.184904375515014,0.184904375515014,0,"Others",FALSE,1,0
3126,"TATDN3",0.287060857251381,0.287060857251381,0,"Others",FALSE,1,0
3127,"TBC1D20",-0.16175418046176,-0.16175418046176,0,"Others",FALSE,1,0
3128,"TBCA",-0.162282757574364,-0.162282757574364,0,"Others",FALSE,1,0
3129,"TBCC",0.281033975256365,0.281033975256365,0,"Others",FALSE,1,0
3130,"TBCE",0.20737435140048,0.20737435140048,0,"Others",FALSE,1,0
3131,"TCEA2",-0.0943538288115419,-0.0943538288115419,0,"Others",FALSE,1,0
3132,"TCEA3",-0.133996865325629,-0.133996865325629,0,"Others",FALSE,1,0
3133,"TCEAL3",0.468898165763506,0.468898165763506,0,"Others",FALSE,1,0
3134,"TCEAL5",0.508426792954628,0.508426792954628,0,"Others",FALSE,1,0
3135,"TCEAL7",0.140320685228802,0.140320685228802,0,"Others",FALSE,1,0
3136,"TCF21",-0.117587168405708,-0.117587168405708,0,"Others",FALSE,1,0
3137,"TDGF1",0.169357214582158,0.169357214582158,0,"Others",FALSE,1,0
3138,"TDP1",-0.177610446737467,-0.177610446737467,0,"Others",FALSE,1,0
3139,"TEPSIN",0.178477807035216,0.178477807035216,0,"Others",FALSE,1,0
3140,"TESC",0.340385648590283,0.340385648590283,0,"Others",FALSE,1,0
3141,"TFF3",0.159888798774266,0.159888798774266,0,"Others",FALSE,2,0
3142,"TFPI2",0.19176395603415,0.19176395603415,0,"Others",FALSE,1,0
3143,"TGIF2LY",-0.11608582175343,-0.11608582175343,0,"Others",FALSE,1,0
3144,"THAP11",0.109432465051332,0.109432465051332,0,"Others",FALSE,1,0
3145,"THAP4",0.241768823999683,0.241768823999683,0,"Others",FALSE,1,0
3146,"THG1L",-0.15504694449081,-0.15504694449081,0,"Others",FALSE,1,0
3147,"THPO",0.158718064955497,0.158718064955497,0,"Others",FALSE,1,0
3148,"THSD1",0.191287561553784,0.191287561553784,0,"Others",FALSE,1,0
3149,"TIA1",-0.173208819550996,-0.173208819550996,0,"Others",FALSE,1,0
3150,"TIMM21",-0.108540265504522,-0.108540265504522,0,"Others",FALSE,1,0
3151,"TIMP4",0.123674303522191,0.123674303522191,0,"Others",FALSE,1,0
3152,"TIPRL",0.333029297455046,0.333029297455046,0,"Others",FALSE,1,0
3153,"TKFC",0.158204291643743,0.158204291643743,0,"Others",FALSE,1,0
3154,"TLNRD1",0.250658516408698,0.250658516408698,0,"Others",FALSE,1,0
3155,"TLR4.LY96",0.215610902756826,0.215610902756826,0,"Others",FALSE,1,0
3156,"TLR5",0.109669001943914,0.109669001943914,0,"Others",FALSE,1,0
3157,"TMCC3",-0.0301572830208265,-0.0301572830208265,0,"Others",FALSE,2,0
3158,"TMED10",0.158434588551766,0.158434588551766,0,"Others",FALSE,1,0
3159,"TMED2",0.324525425790171,0.324525425790171,0,"Others",FALSE,1,0
3160,"TMED9",0.285652769048945,0.285652769048945,0,"Others",FALSE,1,0
3161,"TMEFF1",0.325720382990577,0.325720382990577,0,"Others",FALSE,1,0
3162,"TMEM106B",0.219180884356083,0.219180884356083,0,"Others",FALSE,1,0
3163,"TMEM132B",0.267886926456366,0.267886926456366,0,"Others",FALSE,1,0
3164,"TMEM132C",0.276787802288153,0.276787802288153,0,"Others",FALSE,2,0
3165,"TMEM132D",0.252074223814023,0.252074223814023,0,"Others",FALSE,1,0
3166,"TMEM154",-0.0971444525159121,-0.0971444525159121,0,"Others",FALSE,1,0
3167,"TMEM185A",-0.155663574523934,-0.155663574523934,0,"Others",FALSE,1,0
3168,"TMEM225B",-0.138016475431972,-0.138016475431972,0,"Others",FALSE,1,0
