"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-191859","snRNP Assembly","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"NUP98/SEC13/SNUPN/SNRPD3/SNRPG/SNRPE/GEMIN7/NCBP1/SNRPF",9
"R-HSA-194441","Metabolism of non-coding RNA","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"NUP98/SEC13/SNUPN/SNRPD3/SNRPG/SNRPE/GEMIN7/NCBP1/SNRPF",9
"R-HSA-2979096","NOTCH2 Activation and Transmission of Signal to the Nucleus","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"DLL4/RPS27A/JAG1/JAG2/DLL1/UBC/UBB/ADAM10/NOTCH2",9
"R-HSA-5621575","CD209 (DC-SIGN) signaling","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"RAF1/NRAS/RELB/CD209/ICAM3/LYN/FYN/KRAS/NFKB1",9
"R-HSA-622312","Inflammasomes","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"HMOX1/SUGT1/PSTPIP1/PYCARD/AIM2/BCL2/BCL2L1/HSP90AB1/NFKB1",9
"R-HSA-70895","Branched-chain amino acid catabolism","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"DLD/ACAD8/HIBCH/ACADSB/IVD/ALDH6A1/AUH/DBT/HSD17B10",9
"R-HSA-9027284","Erythropoietin activates RAS","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"NRAS/JAK2/SHC1/RAPGEF1/LYN/KRAS/VAV1/GRB2/CRKL",9
"R-HSA-936837","Ion transport by P-type ATPases","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"SRI/ATP1B1/ATP13A1/CUTC/FXYD6/CAMK2A/CAMK2B/CAMK2D/ATP1B2",9
"R-HSA-9703648","Signaling by FLT3 ITD and TKD mutants","9/2324","13/4190",0.692307692307692,1.24817953131206,1.0000525484811,0.238001721137708,0.5234231400353,0.434502293258494,"NRAS/PTPN11/STAT5B/STAT5A/FLT3/BCL2L1/KRAS/GRB2/PIK3R1",9
"R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","22/2324","35/4190",0.628571428571429,1.1332677649373,0.883468449550748,0.239215190857768,0.525095466295745,0.435890519226476,"PSMB6/ANAPC10/PSMA7/PSMB5/PSMB1/PSMA4/UBE2E1/MAD2L1/PSMB3/PSMB4/PSMA5/PSMB2/PSMC3/PSMD6/PSMC5/PLK1/PSMA1/PSMD7/PSMA2/RPS27A/UBC/UBB",22
"R-HSA-5688426","Deubiquitination","68/2324","115/4190",0.591304347826087,1.06607797650228,0.80178748135102,0.240450118832562,0.52665521496217,0.437185292652853,"BIRC2/RAD23A/PSMB6/SUDS3/RNF146/SMAD4/RUVBL1/STAMBPL1/PSMA7/OTUB2/RAD23B/PSMB5/PSMB1/ARRB1/AXIN2/PRKN/USP8/HGS/TNFAIP3/PSMA4/TGFB1/H2BC21/ATXN3/YY1/UCHL5/TAF10/PSMB3/PSMB4/MAT2B/PSMA5/USP15/STAMBP/PSMB2/KAT2A/SNX3/SENP8/POLB/TNIP1/USP19/RHOT1/USP12/USP30/CYLD/IKBKG/H2AC1/H2BC12/H2AC11/SKP2/VCPIP1/PSMC3/PSMD6/VCP/PSMC5/IDE/PTEN/PSMA1/PSMD7/PSMA2/RPS27A/UCHL1/TP53/UBC/UBB/CFTR/KEAP1/RIPK2/USP25/TNKS",68
"R-HSA-202733","Cell surface interactions at the vascular wall","56/2324","94/4190",0.595744680851064,1.07408356831582,0.810631111364073,0.240834567670363,0.52665521496217,0.437185292652853,"NRAS/CD99L2/CD58/COL1A1/SELPLG/ITGAL/PTPN11/ITGB2/SPN/CD177/ATP1B1/ANGPT2/TGFB1/GAS6/PSG1/SHC1/SDC3/CEACAM8/DOK2/MERTK/FN1/ESAM/MAG/ITGA6/ITGAM/ANGPT4/INPP5D/PECAM1/ANGPT1/YES1/PROC/JAM2/JAM3/LYN/SELE/BSG/OLR1/CD84/FYN/PPIA/L1CAM/PTPN6/LCK/PLCG1/KRAS/MIF/GRB2/SRC/PSG2/ATP1B2/JAML/GPC1/CD74/PIK3R1/SIRPA/TREM1",56
"R-HSA-453274","Mitotic G2-G2/M phases","37/2324","61/4190",0.60655737704918,1.09357805930984,0.821549872597379,0.24542325552697,0.533967038729092,0.443254959718805,"FOXM1/PSMB6/CDC25B/PSMA7/MAPRE1/PSMB5/PSMB1/PPP2R1A/PSMA4/YWHAE/RBBP4/CUL1/PPME1/PSMB3/PSMB4/PSMA5/PSMB2/CEP43/NME7/PSMC3/PSMD6/CEP76/PSMC5/PRKAR2B/HSP90AA1/PLK1/PSMA1/PSMD7/SKP1/YWHAG/PSMA2/RPS27A/HSP90AB1/TP53/UBC/UBB/CCNH",37
"R-HSA-69275","G2/M Transition","37/2324","61/4190",0.60655737704918,1.09357805930984,0.821549872597379,0.24542325552697,0.533967038729092,0.443254959718805,"FOXM1/PSMB6/CDC25B/PSMA7/MAPRE1/PSMB5/PSMB1/PPP2R1A/PSMA4/YWHAE/RBBP4/CUL1/PPME1/PSMB3/PSMB4/PSMA5/PSMB2/CEP43/NME7/PSMC3/PSMD6/CEP76/PSMC5/PRKAR2B/HSP90AA1/PLK1/PSMA1/PSMD7/SKP1/YWHAG/PSMA2/RPS27A/HSP90AB1/TP53/UBC/UBB/CCNH",37
"R-HSA-174143","APC/C-mediated degradation of cell cycle proteins","26/2324","42/4190",0.619047619047619,1.11609704122613,0.84380840193553,0.246942478652971,0.533967038729092,0.443254959718805,"PSMB6/ANAPC10/PSMA7/PSMB5/PSMB1/PSMA4/UBE2E1/MAD2L1/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/SKP2/PSMC3/PSMD6/PSMC5/PLK1/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/RB1/UBC/UBB",26
"R-HSA-2428924","IGF1R signaling cascade","26/2324","42/4190",0.619047619047619,1.11609704122613,0.84380840193553,0.246942478652971,0.533967038729092,0.443254959718805,"NRAS/PTPN11/FRS2/FGFR3/FGF19/FGF16/FLT3LG/AKT2/KL/SHC1/THEM4/GAB1/FGF8/PIK3C3/FGF2/FGF5/FLT3/FGFR2/IGF1R/PDPK1/FGFR4/KRAS/GRB2/FGFR1/IGF1/PIK3R1",26
"R-HSA-453276","Regulation of mitotic cell cycle","26/2324","42/4190",0.619047619047619,1.11609704122613,0.84380840193553,0.246942478652971,0.533967038729092,0.443254959718805,"PSMB6/ANAPC10/PSMA7/PSMB5/PSMB1/PSMA4/UBE2E1/MAD2L1/CUL1/PSMB3/PSMB4/PSMA5/PSMB2/SKP2/PSMC3/PSMD6/PSMC5/PLK1/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/RB1/UBC/UBB",26
"R-HSA-5663220","RHO GTPases Activate Formins","26/2324","42/4190",0.619047619047619,1.11609704122613,0.84380840193553,0.246942478652971,0.533967038729092,0.443254959718805,"DYNLL2/EVL/MAPRE1/PPP2R1A/NUP98/DVL2/MAD1L1/PPP2R5A/SEC13/MAD2L1/RHOB/ZWINT/PPP1CC/PFN1/B9D2/PPP2R5D/SPC25/NDEL1/DYNC1LI1/RANGAP1/DIAPH1/SRGAP2/PLK1/BIRC5/SRC/NUDC",26
"R-HSA-913709","O-linked glycosylation of mucins","19/2324","30/4190",0.633333333333333,1.14185312679289,0.87010226169925,0.247881532937882,0.534999435148985,0.444111969234978,"B4GALT6/A4GNT/GALNT13/MUC1/CHST4/GALNT4/GALNT14/GALNT9/ST3GAL1/C1GALT1C1/GALNT2/ST6GAL1/GALNT10/B3GNT6/GALNT1/ST6GALNAC2/B3GNT2/GALNT16/B3GNT8",19
"R-HSA-69306","DNA Replication","34/2324","56/4190",0.607142857142857,1.09463363658716,0.795557783673982,0.25559192252304,0.548777163409815,0.455549091645766,"PSMB6/POLE2/ANAPC10/ORC6/PSMA7/FEN1/PSMB5/PSMB1/KPNA6/PSMA4/H2BC21/UBE2E1/CUL1/SSBP1/PSMB3/PSMB4/PSMA5/PSMB2/RPA2/KPNA1/CCNE1/H2BC12/SKP2/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/SKP1/PSMA2/RPS27A/UBC/UBB/RNASEH1",34
"R-HSA-9010553","Regulation of expression of SLITs and ROBOs","34/2324","56/4190",0.607142857142857,1.09463363658716,0.795557783673982,0.25559192252304,0.548777163409815,0.455549091645766,"PSMB6/PSMA7/PSMB5/PSMB1/PSMA4/SLIT1/MAGOHB/PSMB3/PSMB4/PSMA5/SLIT2/PSMB2/RPL5/RPL11/RPL26L1/RPS20/ROBO2/DAG1/PSMC3/PSMD6/GSPT2/NCBP1/EIF4G1/PSMC5/PSMA1/RPS7/PSMD7/PSMA2/RPS27A/EIF4A3/ROBO1/UBC/UBB/RPS4X",34
"R-HSA-5655302","Signaling by FGFR1 in disease","16/2324","25/4190",0.64,1.15387263339071,0.861075654030722,0.256632633794754,0.548777163409815,0.455549091645766,"STAT3/STAT1/NRAS/FRS2/STAT5B/STAT5A/CEP43/GAB1/FGF8/FGF2/FGF5/PLCG1/KRAS/GRB2/FGFR1/PIK3R1",16
"R-HSA-8854214","TBC/RABGAPs","16/2324","25/4190",0.64,1.15387263339071,0.861075654030722,0.256632633794754,0.548777163409815,0.455549091645766,"MAP1LC3B/GGA3/GABARAPL2/GGA1/RAB6B/RAB5C/RAB5A/GABARAP/RAB5B/RAB6A/RAB8B/TSC2/RAB33A/TBC1D20/RABEP1/TBC1D25",16
"R-HSA-8866652","Synthesis of active ubiquitin: roles of E1 and E2 enzymes","16/2324","25/4190",0.64,1.15387263339071,0.861075654030722,0.256632633794754,0.548777163409815,0.455549091645766,"UBE2T/CDC34/UBE2E1/UBE2G1/UBE2K/UBE2D2/UBE2E3/UBE2Z/UBE2W/UBE2Q2/OTULIN/UBE2H/UBE2L3/RPS27A/UBC/UBB",16
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","87/2324","149/4190",0.583892617449664,1.05271517517818,0.731142089199458,0.259318586687468,0.553499524808058,0.459469202737901,"CUL3/NCF2/PSMB6/STX4/WWP1/SMURF1/UBE2V1/DTX3L/ANAPC10/PSMA7/CDC34/PSMB5/PSMB1/ATG7/HERC1/FBXL5/HERC5/PRKN/UBE2D4/PSMA4/UBE2E1/SEC13/CD14/UBE2G1/UBE2K/CUL1/UBE2V2/UBE2F/PSMB3/PSMB4/UBE2D2/PSMA5/PSMB9/BTK/PSMB2/UBE2D3/ASB9/UBE2E3/UBE2Z/UBE2W/ASB13/SAR1B/UBE2Q2/PSMB10/UBA7/UBE2H/IKBKG/KCTD7/SKP2/TRIM9/KCTD6/KLHL2/KLHL41/PSMC3/PSMD6/S100A8/IKBKB/KLHL3/UBE4A/HMGB1/PSMC5/UBAC1/PIK3C3/MRC1/CD36/MRC2/FCGR1A/CD207/B2M/TLR2/PSMA1/UBE2L3/PSMD7/SKP1/UBE2N/PSMA2/RPS27A/PDIA3/CALR/S100A9/UBC/UBB/UBE2J1/HERC4/VAMP3/KEAP1/ERAP2",87
"R-HSA-72163","mRNA Splicing - Major Pathway","46/2324","77/4190",0.597402597402597,1.07707266915529,0.761699779296533,0.260022202591893,0.553981126477948,0.459868988330089,"DHX9/PUF60/PCBP1/SRSF6/DHX8/PPIH/SNRPA/HNRNPM/SAP18/RBM22/HNRNPR/U2AF2/HNRNPH1/LSM4/MAGOHB/SNRPB2/RBM17/SNRPD3/SMNDC1/PPIG/POLR2K/SNRPG/SYF2/POLR2I/BUD31/POLR2E/POLR2F/GTF2F2/UBL5/SF3B6/SNRPE/SNRPA1/PPIL3/SNIP1/TXNL4A/NCBP1/PRPF18/SRRT/PRPF19/RBM39/EIF4A3/SNRPF/MFAP1/HSPA8/PRPF6/PPIL1",46
"R-HSA-74751","Insulin receptor signalling cascade","27/2324","44/4190",0.613636363636364,1.10634094820842,0.791279000284342,0.262751964685549,0.558769774441378,0.463844125007419,"NRAS/PTPN11/FRS2/FGFR3/FGF19/FGF16/FLT3LG/AKT2/KL/SHC1/THEM4/GAB1/FGF8/PIK3C3/MAPK3/FGF2/FGF5/MAPK1/FLT3/INSR/FGFR2/PDPK1/FGFR4/KRAS/GRB2/FGFR1/PIK3R1",27
"R-HSA-1489509","DAG and IP3 signaling","13/2324","20/4190",0.65,1.17190189328744,0.859894265291126,0.265108750216376,0.559674028234571,0.464594761188318,"PRKAR1B/AHCYL1/CAMK4/PRKAR1A/PDE1B/PRKAR2B/GRK2/CAMK2A/CAMK2B/CAMK2D/PLCG1/PDE1A/PRKCG",13
"R-HSA-5696395","Formation of Incision Complex in GG-NER","13/2324","20/4190",0.65,1.17190189328744,0.859894265291126,0.265108750216376,0.559674028234571,0.464594761188318,"RAD23A/RAD23B/CUL4B/SUMO3/UBE2V2/RPA2/SUMO2/UBE2I/UBE2N/RPS27A/UBC/UBB/CCNH",13
"R-HSA-9694548","Maturation of spike protein","13/2324","20/4190",0.65,1.17190189328744,0.859894265291126,0.265108750216376,0.559674028234571,0.464594761188318,"RPN1/MGAT1/DDOST/MGAT5/ST3GAL1/PRKCSH/ST6GAL1/MGAT2/MAN1B1/MGAT4B/MGAT4C/ST6GALNAC2/FUT8",13
"R-HSA-9725371","Nuclear events stimulated by ALK signaling in cancer","13/2324","20/4190",0.65,1.17190189328744,0.859894265291126,0.265108750216376,0.559674028234571,0.464594761188318,"FOXM1/STAT3/AGO3/CUL1/IRF4/STAT5A/NPM1/MAPK3/MAPK1/ZAP70/SKP1/PTPN6/RB1",13
"R-HSA-6806667","Metabolism of fat-soluble vitamins","20/2324","32/4190",0.625,1.12682874354561,0.803651683937284,0.267573964261952,0.562827993792382,0.467212920690466,"LRP2/LRP1/AGRN/LRP12/HSPG2/AKR1B10/LRP10/SDC3/GPC4/RBP1/LPL/APOE/GPC2/LRP8/GPC5/GPC6/APOC2/APOA2/RBP4/GPC1",20
"R-HSA-975634","Retinoid metabolism and transport","20/2324","32/4190",0.625,1.12682874354561,0.803651683937284,0.267573964261952,0.562827993792382,0.467212920690466,"LRP2/LRP1/AGRN/LRP12/HSPG2/AKR1B10/LRP10/SDC3/GPC4/RBP1/LPL/APOE/GPC2/LRP8/GPC5/GPC6/APOC2/APOA2/RBP4/GPC1",20
"R-HSA-210993","Tie2 Signaling","10/2324","15/4190",0.666666666666667,1.20195065978198,0.874339478629364,0.272394653800127,0.567815474378321,0.471353111649594,"NRAS/PTPN11/ANGPT2/SHC1/DOK2/ANGPT4/ANGPT1/KRAS/GRB2/PIK3R1",10
"R-HSA-5218921","VEGFR2 mediated cell proliferation","10/2324","15/4190",0.666666666666667,1.20195065978198,0.874339478629364,0.272394653800127,0.567815474378321,0.471353111649594,"NRAS/AHCYL1/VEGFA/PRKCZ/KDR/PDPK1/PLCG1/KRAS/PRKCB/SRC",10
"R-HSA-5696394","DNA Damage Recognition in GG-NER","10/2324","15/4190",0.666666666666667,1.20195065978198,0.874339478629364,0.272394653800127,0.567815474378321,0.471353111649594,"RAD23A/RUVBL1/RAD23B/CUL4B/COPS2/YY1/COPS5/RPS27A/UBC/UBB",10
"R-HSA-6788467","IL-6-type cytokine receptor ligand interactions","10/2324","15/4190",0.666666666666667,1.20195065978198,0.874339478629364,0.272394653800127,0.567815474378321,0.471353111649594,"OSMR/JAK2/CTF1/CNTFR/CRLF1/IL11RA/IL6ST/TYK2/LIFR/LIF",10
"R-HSA-9696270","RND2 GTPase cycle","10/2324","15/4190",0.666666666666667,1.20195065978198,0.874339478629364,0.272394653800127,0.567815474378321,0.471353111649594,"ARHGAP1/FRS2/ARHGAP5/PLXND1/TXNL1/FNBP1/EPHA2/TFRC/PIK3R1/NUDC",10
"R-HSA-164938","Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"AP2A2/ARF1/AP2B1/AP1B1/B2M/LCK/CD8B",7
"R-HSA-168276","NS1 Mediated Effects on Host Pathways","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"NUP98/ISG15/SEC13/GBP1/KPNA1/KPNA5/PABPN1",7
"R-HSA-392154","Nitric oxide stimulates guanylate cyclase","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"PRKG1/PDE1B/NOS3/PDE9A/PDE2A/PDE1A/KCNMB3",7
"R-HSA-430116","GP1b-IX-V activation signalling","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"RAF1/COL1A1/FLNA/VWF/SRC/YWHAZ/PIK3R1",7
"R-HSA-877312","Regulation of IFNG signaling","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"STAT1/JAK2/PTPN11/PTPN1/PTPN6/IFNGR1/IFNGR2",7
"R-HSA-8875656","MET receptor recycling","7/2324","10/4190",0.7,1.26204819277108,0.925785661891347,0.275735262061123,0.568642648983703,0.472039763108946,"GGA3/MET/GAB1/HGF/CRK/GRB2/CRKL",7
"R-HSA-109704","PI3K Cascade","21/2324","34/4190",0.61764705882353,1.11357193479802,0.741976475052961,0.286532813833042,0.588814771688823,0.488784979177679,"PTPN11/FRS2/FGFR3/FGF19/FGF16/FLT3LG/AKT2/KL/THEM4/GAB1/FGF8/PIK3C3/FGF2/FGF5/FLT3/FGFR2/PDPK1/FGFR4/GRB2/FGFR1/PIK3R1",21
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins","21/2324","34/4190",0.61764705882353,1.11357193479802,0.741976475052961,0.286532813833042,0.588814771688823,0.488784979177679,"PSMB6/ANAPC10/PSMA7/PSMB5/PSMB1/PSMA4/UBE2E1/MAD2L1/PSMB3/PSMB4/PSMA5/PSMB2/PSMC3/PSMD6/PSMC5/PSMA1/PSMD7/PSMA2/RPS27A/UBC/UBB",21
"R-HSA-8953854","Metabolism of RNA","131/2324","228/4190",0.574561403508772,1.03589168704895,0.621901325674041,0.290548384479213,0.592551622464439,0.491887001437262,"DHX9/PSMB6/PUF60/HSPA1A/PCBP1/SRSF6/ELAVL1/DHX8/YWHAB/A1CF/PAIP1/PPIH/PSMA7/NIP7/PSMB5/PSMB1/PPP2R1A/SNRPA/NUP98/HNRNPM/RNPC3/SAP18/RBM22/EDC4/ANP32A/CNOT1/HNRNPR/U2AF2/REXO2/NCL/FBL/DCP1A/PSMA4/HNRNPH1/EIF4B/SEC13/AKT1/LSM4/MAGOHB/SNRPB2/RBM17/SNUPN/SNRPD3/SMNDC1/THG1L/PSMB3/PSMB4/PPIG/EIF4A2/EIF4A1/HSPA1B/EXOSC8/PSMA5/POLR2K/NT5C3B/PSMB2/SNRPG/SYF2/POLR2I/DCPS/BUD31/POLR2E/POLR2F/GTF2F2/NHP2/EXOSC5/NUDT21/SNRNP25/RPL5/UBL5/TYW5/SF3B6/TSEN15/SNRPE/RTRAF/RPL11/SNRPA1/QTRT2/RPL26L1/PPIL3/RPS20/SNIP1/TXNL4A/GEMIN7/PPP1R10/TSEN34/RPP25/WTAP/TYW3/TRMT112/PUS7/PSMC3/PSMD6/CSTF1/GSPT2/NCBP1/SLBP/PRPF18/KHSRP/SRRT/PRPF19/DDX1/EIF4G1/PSMC5/MAPKAPK2/PSMA1/RPS7/PSMD7/HSD17B10/PSMA2/RBM39/RPS27A/EIF4A3/MAPK11/MAPK14/SET/SNRPF/MFAP1/YWHAZ/HSPA8/UBC/UBB/YTHDC1/PABPN1/CNOT9/PRPF6/RPS4X/CCNH/THOC1/PPIL1/NXT1",131
"R-HSA-445989","TAK1-dependent IKK and NF-kappa-B activation","14/2324","22/4190",0.636363636363636,1.1473165388828,0.773065717502224,0.290817299673055,0.592551622464439,0.491887001437262,"UBE2V1/SAA1/CASP8/NKIRAS1/IKBKG/IKBKB/HMGB1/UBE2N/RPS27A/TP53/UBC/UBB/RIPK2/NFKB1",14
"R-HSA-76009","Platelet Aggregation (Plug Formation)","14/2324","22/4190",0.636363636363636,1.1473165388828,0.773065717502224,0.290817299673055,0.592551622464439,0.491887001437262,"COL1A1/SYK/AKT1/SHC1/FN1/APBB1IP/PTPN1/VWF/CSK/PDPK1/CRK/GRB2/SRC/THPO",14
"R-HSA-9924644","Developmental Lineages of the Mammary Gland","14/2324","22/4190",0.636363636363636,1.1473165388828,0.773065717502224,0.290817299673055,0.592551622464439,0.491887001437262,"PRL/MUC1/KRT5/VIM/CNN1/PGR/ITGA6/KIT/ERBB2/EGFR/MFGE8/KRT18/EGF/ALDH1A3",14
"R-HSA-2428928","IRS-related events triggered by IGF1R","25/2324","41/4190",0.609756097560976,1.09934511565425,0.713319592786702,0.290907569613689,0.592551622464439,0.491887001437262,"NRAS/PTPN11/FRS2/FGFR3/FGF19/FGF16/FLT3LG/AKT2/KL/THEM4/GAB1/FGF8/PIK3C3/FGF2/FGF5/FLT3/FGFR2/IGF1R/PDPK1/FGFR4/KRAS/GRB2/FGFR1/IGF1/PIK3R1",25
"R-HSA-983168","Antigen processing: Ubiquitination & Proteasome degradation","62/2324","106/4190",0.584905660377358,1.05454161660118,0.63468099577187,0.297005658925174,0.603911506481187,0.501317030946647,"CUL3/PSMB6/WWP1/SMURF1/UBE2V1/DTX3L/ANAPC10/PSMA7/CDC34/PSMB5/PSMB1/ATG7/HERC1/FBXL5/HERC5/PRKN/UBE2D4/PSMA4/UBE2E1/UBE2G1/UBE2K/CUL1/UBE2V2/UBE2F/PSMB3/PSMB4/UBE2D2/PSMA5/PSMB2/UBE2D3/ASB9/UBE2E3/UBE2Z/UBE2W/ASB13/UBE2Q2/UBA7/UBE2H/KCTD7/SKP2/TRIM9/KCTD6/KLHL2/KLHL41/PSMC3/PSMD6/KLHL3/UBE4A/PSMC5/UBAC1/PSMA1/UBE2L3/PSMD7/SKP1/UBE2N/PSMA2/RPS27A/UBC/UBB/UBE2J1/HERC4/KEAP1",62
"R-HSA-446203","Asparagine N-linked glycosylation","75/2324","129/4190",0.581395348837209,1.04821278469359,0.620666062395916,0.298642242838118,0.60511601302339,0.502316911950754,"CD59/RPN1/MGAT1/TMED2/B4GALT6/DYNLL2/ARFGAP2/RAD23B/ARF3/NAPB/HK1/B4GALT1/MAN1C1/UAP1/GNPNAT1/NSF/SEC13/NANP/DDOST/NAPG/GMDS/ARF4/RAB1A/ARF1/NPL/TMED9/FUCA1/STX17/SAR1B/ST8SIA1/CHST10/ST6GAL2/GNE/MGAT5/MGAT3/TBC1D20/DYNC1LI1/VCP/MPI/NAPA/RPS27A/FUT3/PDIA3/F5/CTSZ/CD55/CALR/ASGR1/ST3GAL1/PRKCSH/ST6GAL1/UBC/MLEC/TMED10/UBB/MGAT2/ST3GAL6/ST8SIA4/MAN1B1/MGAT4B/MGAT4C/ANK2/LMAN2/ST6GALNAC2/ST6GALNAC1/ST8SIA2/ST6GALNAC5/LMAN2L/MANEA/FUT8/MAN1A2/UMOD/ASGR2/COG8/B4GALT2",75
"R-HSA-5668914","Diseases of metabolism","75/2324","129/4190",0.581395348837209,1.04821278469359,0.620666062395916,0.298642242838118,0.60511601302339,0.502316911950754,"DLD/CSF2RA/MUC1/TPMT/ASL/GALK1/HIBCH/B4GALT1/BGN/OTC/HEXB/AGRN/NAGLU/GSS/GUSB/NCAN/HSPG2/BTD/CD320/SDC3/ADAMTSL1/IVD/GCLM/IDH1/GPC4/HPRT1/SEMA5B/AUH/MMACHC/GALNS/GNE/SGSH/MMADHC/KHK/DAG1/DBT/MPI/HEXA/ADAMTS4/IDS/ACAN/GPC2/THBS2/ACY1/BCAN/THBS1/CHST6/RPS27A/ADAMTS15/GPC5/NOTCH1/NOTCH3/GPC6/OMD/SPON1/THSD1/B3GLCT/C1GALT1C1/UBC/ADAMTSL2/ADAMTS6/UBB/B3GAT3/MGAT2/MAN1B1/B4GALT7/LARGE1/B3GALT6/NOTCH2/GPC1/ADAMTS3/LCT/PGM1/POMC/THSD7A",75
"R-HSA-5218859","Regulated Necrosis","18/2324","29/4190",0.620689655172414,1.1190575108315,0.717917205642191,0.299994892109375,0.606108303718886,0.503140629035069,"BIRC2/CHMP3/IRF2/PRKN/FADD/CHMP2A/CASP8/CHMP4A/PELI1/HMGB1/HSP90AA1/IL1B/UBE2L3/RPS27A/IL1A/TP53/UBC/UBB",18
"R-HSA-9006936","Signaling by TGFB family members","50/2324","85/4190",0.588235294117647,1.06054469980763,0.629283630577756,0.302958989253458,0.606108303718886,0.503140629035069,"STAT1/BMPR1B/SMURF1/CBL/SMAD4/PPM1A/ARRB1/LTBP4/INHBB/INHBA/TGFB1/AGO3/UCHL5/TCF4/USP15/ACVR2A/UBE2D3/PPP1CC/BAMBI/SMAD5/TIMP1/GIPC1/DRAP1/FKBP1A/INHA/PRKCZ/MAPK3/ACVRL1/TGFBR3/FGF2/MAPK1/CHRDL1/TGFB3/BMP10/FST/TGFB2/RPS27A/BMPR1A/BMPR2/MMP14/GREM2/NOG/UBC/CER1/FURIN/UBB/ITGB6/ACVR2B/MMP16/TNRC6B",50
"R-HSA-1912408","Pre-NOTCH Transcription and Translation","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"H2BC21/AGO3/KAT2A/SIRT6/H2BC12/PRKCI/NOTCH1/NOTCH3/TP53/NOTCH2/TNRC6B",11
"R-HSA-3000170","Syndecan interactions","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"COL1A1/TGFB1/SDC3/CASK/FN1/ITGA6/COL5A1/TNC/FGF2/THBS1/VTN",11
"R-HSA-381038","XBP1(S) activates chaperone genes","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"DNAJB9/SHC1/HDGF/ACADVL/HYOU1/PDIA5/PDIA6/EXTL2/DNAJB11/MYDGF/FKBP14",11
"R-HSA-6803529","FGFR2 alternative splicing","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"RBFOX2/HNRNPM/HNRNPH1/TIAL1/POLR2K/POLR2I/POLR2E/POLR2F/GTF2F2/TIA1/NCBP1",11
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"CBFB/KMT2D/RBBP5/DPY30/H2BC21/AGO3/WDR5/MYL9/H2BC12/THBS1/TNRC6B",11
"R-HSA-9634638","Estrogen-dependent nuclear events downstream of ESR-membrane signaling","11/2324","17/4190",0.647058823529412,1.1665991697884,0.76805182162502,0.303315630851557,0.606108303718886,0.503140629035069,"ELK1/FOXO3/AKT2/AKT1/EGFR/MAPK3/MAPK1/AKT3/BCL2/EGF/BTC",11
