"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X11164.7",494,0.114624527873289,0.0107842903347308,0.0185474966351067,TRUE,FALSE,"Positive","TENM2","Teneurin-2","TEN2","Q9NT68"
"X2967.8",493,0.114702154705442,0.0108108765545908,0.0185886574042485,TRUE,FALSE,"Positive","VCAM1","Vascular cell adhesion protein 1","VCAM-1","P19320"
"X12463.7",493,-0.114686746840954,0.0108215643686843,0.0186024683196647,TRUE,FALSE,"Negative","KLHL13","Kelch-like protein 13","KLH13","Q9P2N7"
"X9486.13",488,-0.115234325519973,0.0108475167823923,0.018642506148346,TRUE,FALSE,"Negative","DEFB125","Beta-defensin 125","DB125","Q8N687"
"X4397.26",493,-0.11463569934436,0.0108570408894647,0.0186542976283297,TRUE,FALSE,"Negative","IFNL2","Interferon lambda-2","IFN-lambda 2","Q8IZJ0"
"X21009.28",491,0.114778224284567,0.010919958802559,0.0187578007385792,TRUE,FALSE,"Positive","SNTN","Sentan","SNTAN","A6NMZ2"
"X7070.25",491,-0.114752308878189,0.0109380649867998,0.0187842964531828,TRUE,FALSE,"Negative","KEL","Kell blood group glycoprotein","KELL","P23276"
"X17826.341",491,0.114705018188679,0.0109711738913382,0.0188365375266726,TRUE,FALSE,"Positive","EEF1D","Elongation factor 1-delta","EF1D","P29692"
"X15608.5",487,-0.115159901461937,0.0109813016260688,0.0188493060256339,TRUE,FALSE,"Negative","RPS6KB1","Ribosomal protein S6 kinase beta-1","KS6B1","P23443"
"X5013.2",493,0.114419670344241,0.0110083182289537,0.0188910507579179,TRUE,FALSE,"Positive","CLIC1","Chloride intracellular channel protein 1","NCC27","O00299"
"X16847.39",492,-0.114492470677074,0.0110387935722238,0.0189387090309645,TRUE,FALSE,"Negative","RAB3B","Ras-related protein Rab-3B","RAB3B","P20337"
"X9082.25",494,0.114244430917924,0.0110503855349501,0.0189539546210395,TRUE,FALSE,"Positive","SEL1L2","Protein sel-1 homolog 2","SE1L2","Q5TEA6"
"X11275.94",495,-0.113972201240107,0.0111620565572298,0.0191408093472202,TRUE,FALSE,"Negative","LRP1B","Low-density lipoprotein receptor-related protein 1B","LRP1B","Q9NZR2"
"X7076.17",492,0.114243669752046,0.0112155850746688,0.0192278936485695,TRUE,FALSE,"Positive","ECEL1","Endothelin-converting enzyme-like 1","ECEL1","O95672"
"X20133.1",493,-0.114032993825461,0.0112837611305285,0.019340040792599,TRUE,FALSE,"Negative","MAGEA3","Melanoma-associated antigen 3","MAGE-3","P43357"
"X9544.24",491,-0.114187859466383,0.0113390797767253,0.0194301012318886,TRUE,FALSE,"Negative","C7orf69","Uncharacterized protein C7orf69","CG069","Q9H7B7"
"X3480.7",493,-0.113849772464054,0.0114163933402014,0.0195577978351946,TRUE,FALSE,"Negative","DUSP3","Dual specificity protein phosphatase 3","DUS3","P51452"
"X22365.52",492,0.113873743948315,0.011483079674923,0.0196672305923804,TRUE,FALSE,"Positive","ATF5","Cyclic AMP-dependent transcription factor ATF-5","ATF5","Q9Y2D1"
"X19567.1",479,0.115397145184507,0.0114897559902173,0.0196738549771382,TRUE,FALSE,"Positive","EGFR","Epidermal growth factor receptor variant III","EGFRvIII","P00533"
"X11263.57",485,0.11455672424129,0.0115811420111083,0.0198254887066993,TRUE,FALSE,"Positive","CASQ1","Calsequestrin-1","CASQ1","P31415"
"X20464.7",485,0.114545552969458,0.0115893108304104,0.0198346255477706,TRUE,FALSE,"Positive","KHDC1L","Putative KHDC1-like protein","KHDCL","Q5JSQ8"
"X7864.3",495,-0.113279893351743,0.0116666639483132,0.0199621350654456,TRUE,FALSE,"Negative","SIGLEC8","Sialic acid-binding Ig-like lectin 8","SIGL8","Q9NYZ4"
"X3321.2",492,-0.113598442480311,0.0116857993223509,0.019989993712593,TRUE,FALSE,"Negative","IL24","Interleukin-24","IL24","Q13007"
"X18276.34",491,-0.113518172231893,0.0118316968666218,0.0202346280641322,TRUE,FALSE,"Negative","TCL1B","T-cell leukemia/lymphoma protein 1B","TCL1B","O95988"
"X25099.4",494,0.113130037440679,0.0118643602683254,0.020285536655997,TRUE,FALSE,"Positive","CADPS2","Calcium-dependent secretion activator 2","CAPS2","Q86UW7"
"X16856.79",488,-0.113680706924002,0.0119709342665884,0.0204627609901053,TRUE,FALSE,"Negative","MAPRE2","Microtubule-associated protein RP/EB family member 2","MARE2","Q15555"
"X7921.65",486,0.113805318102195,0.0120531138314494,0.0205982099022452,TRUE,FALSE,"Positive","FJX1","Four-jointed box protein 1","FJX1","Q86VR8"
"X19755.38",495,0.112744933262139,0.0120702971736405,0.0206225443174029,TRUE,FALSE,"Positive","ATP5IF1","ATPase inhibitor, mitochondrial","ATIF1","Q9UII2"
"X3761.4",485,-0.113875399099,0.0120887698757466,0.0206490692464289,TRUE,FALSE,"Negative","PTGS2","Prostaglandin G/H synthase 2","COX-2","P35354"
"X6578.29",493,-0.112893331979756,0.0121313951703316,0.0207168267109149,TRUE,FALSE,"Negative","TNMD","Tenomodulin","TNMD","Q9H2S6"
"X8310.6",468,-0.115859254881956,0.0121358991291373,0.0207189845894231,TRUE,FALSE,"Negative","ZG16B","Zymogen granule protein 16 homolog B","U773","Q96DA0"
"X9028.5",485,0.113809922431533,0.0121385742690924,0.0207189845894231,TRUE,FALSE,"Positive","MTPAP","Poly(A) RNA polymerase, mitochondrial","PAPD1","Q9NVV4"
"X23252.4",488,0.11342547229461,0.01216501510719,0.0207590574484448,TRUE,FALSE,"Positive","DNAJB3","DnaJ homolog subfamily B member 3","DNJB3","Q8WWF6"
"X8870.38",492,-0.112822680615241,0.0122741605990503,0.0209402082309663,TRUE,FALSE,"Negative","NPM1","Nucleophosmin","NPM1","P06748"
"X9283.8",492,-0.112765895265914,0.0123182386028201,0.0210102900931957,TRUE,FALSE,"Negative","CD44","CD44 antigen","CD44","P16070"
"X10041.3",492,0.112746570667819,0.0123332706186696,0.0210308083456137,TRUE,FALSE,"Positive","HNF4A","Hepatocyte nuclear factor 4-alpha","HNF4A","P41235"
"X24634.1",482,-0.113865990419401,0.0123661275518028,0.0210817044293937,TRUE,FALSE,"Negative","RIPPLY3","Protein ripply3","DSCR6","P57055"
"X17727.1",491,-0.112793446454456,0.0123860293076948,0.0211104952069105,TRUE,FALSE,"Negative","PTTG1","Securin","Securin","O95997"
"X17736.105",491,0.112770544932209,0.0124039140701066,0.0211358350914855,TRUE,FALSE,"Positive","APTX","Aprataxin","APTX","Q7Z2E3"
"X11465.4",492,0.112605254275803,0.0124436895774804,0.0211984546425706,TRUE,FALSE,"Positive","GPR135","Probable G-protein coupled receptor 135","GP135","Q8IZ08"
"X5062.60",489,-0.112937396481033,0.0124533090162847,0.0212096838461158,TRUE,FALSE,"Negative","CD226","CD226 antigen","CD226","Q15762"
"X11407.57",489,-0.112863903339606,0.0125109429163022,0.0213026628898145,TRUE,FALSE,"Negative","PLSCR3","Phospholipid scramblase 3","PLS3","Q9NRY6"
"X8790.6",493,0.112381210980121,0.0125302731983065,0.0213303921638243,TRUE,FALSE,"Positive","ARSA","Arylsulfatase A","Arylsulfatase A","P15289"
"X6933.20",489,-0.112772825509387,0.0125826934816438,0.0214144236732058,TRUE,FALSE,"Negative","MRPL34","39S ribosomal protein L34, mitochondrial","RM34","Q9BQ48"
"X24895.25",490,0.112475523690669,0.012727559642687,0.0216557093264568,TRUE,FALSE,"Positive","FCHSD1","F-BAR and double SH3 domains protein 1","FCSD1","Q86WN1"
"X8864.59",487,-0.112810779026814,0.0127356901153142,0.0216642810242292,TRUE,FALSE,"Negative","CENPW","Centromere protein W","CENPW","Q5EE01"
"X24316.10",490,-0.112440035438669,0.0127559286415323,0.0216934401878936,TRUE,FALSE,"Negative","BMT2","Probable methyltransferase BMT2 homolog","BMT2","Q1RMZ1"
"X5719.66",491,-0.112321031448262,0.0127596041813671,0.0216944240996303,TRUE,FALSE,"Negative","FAM189A2","Protein FAM189A2","CI061","Q15884"
"X15591.28",482,0.113306937629699,0.0128045761815323,0.0217656045017311,TRUE,FALSE,"Positive","GPX1","Glutathione peroxidase 1","Glutathione peroxidase","P07203"
"X14026.24",494,-0.111904549436432,0.0128202680255244,0.0217817068927476,TRUE,FALSE,"Negative","IL17F","Interleukin-17F","IL-17F","Q96PD4"
"X22393.130",492,-0.112133619414031,0.0128185493765526,0.0217817068927476,TRUE,FALSE,"Negative","CCDC59","Thyroid transcription factor 1-associated protein 26","TAP26","Q9P031"
"X2429.27",489,-0.112439482702779,0.0128484056141589,0.021824219526475,TRUE,FALSE,"Negative","C8A|C8B|C8G","Complement component C8","C8","P07357|P07358|P07360"
"X13039.1",486,-0.11269471083847,0.012921445756394,0.021942964248131,TRUE,FALSE,"Negative","PPP1R8","Nuclear inhibitor of protein phosphatase 1","PP1R8","Q12972"
"X8984.28",485,-0.112750504160356,0.0129699877060116,0.0220200591082432,TRUE,FALSE,"Negative","LRCH4","Leucine-rich repeat and calponin homology domain-containing protein 4:Leucine-rich repeat 5","LRCH4: LRR5","O75427"
"X2182.54",493,0.111821283518583,0.012979594215062,0.0220310291922726,TRUE,FALSE,"Positive","C4A|C4B","Complement C4b","C4b","P0C0L4|P0C0L5"
"X8314.71",493,-0.111793904671658,0.0130019245890485,0.0220635856943519,TRUE,FALSE,"Negative","GNS","N-acetylglucosamine-6-sulfatase","GNS","P15586"
"X11303.7",491,0.112002223085113,0.0130172953686523,0.0220843192195228,TRUE,FALSE,"Positive","SAMHD1","Deoxynucleoside triphosphate triphosphohydrolase SAMHD1","SAMH1","Q9Y3Z3"
"X19260.4",493,-0.111716530965895,0.0130652143676593,0.0221602485824342,TRUE,FALSE,"Negative","GIPC1","PDZ domain-containing protein GIPC1","GIPC1","O14908"
"X23666.35",490,0.111929077481766,0.0131706120652829,0.0223336086945791,TRUE,FALSE,"Positive","ATIC","Bifunctional purine biosynthesis protein PURH","PUR9","P31939"
"X19142.39",490,-0.11186081748824,0.013226900821881,0.0224236302655557,TRUE,FALSE,"Negative","DNMT3L","DNA (cytosine-5)-methyltransferase 3-like","DNM3L","Q9UJW3"
"X16591.71",489,0.111968522958057,0.0132322475052781,0.0224272668217937,TRUE,FALSE,"Positive","CHIA","Acidic mammalian chitinase","CHIA","Q9BZP6"
"X16865.62",495,-0.111211809515848,0.0132962170654277,0.0225302371899664,TRUE,FALSE,"Negative","TAF15","TATA-binding protein-associated factor 2N","RBP56","Q92804"
"X11444.49",490,-0.111737450800306,0.0133291699000696,0.0225751535662445,TRUE,FALSE,"Negative","POLR3F","DNA-directed RNA polymerase III subunit RPC6","RPC6","Q9H1D9"
"X12637.7",471,-0.113969348657165,0.0133265956766601,0.0225751535662445,TRUE,FALSE,"Negative","CRAT","Carnitine O-acetyltransferase","CACP","P43155"
"X4923.79",491,0.111590905686728,0.0133565344254114,0.0226160318225783,TRUE,FALSE,"Positive","AMH","Muellerian-inhibiting factor","MIS","P03971"
"X23164.8",488,0.111918627711103,0.0133684769392561,0.0226307832188228,TRUE,FALSE,"Positive","MPC1","Mitochondrial pyruvate carrier 1","MPC1","Q9Y5U8"
"X15426.5",495,-0.111051247460042,0.0134307464710582,0.0227307028339606,TRUE,FALSE,"Negative","NEU1","Sialidase-1","NEUR1","Q99519"
"X22503.24",495,-0.110823265740013,0.0136238244218053,0.0230519058151561,TRUE,FALSE,"Negative","MKX","Homeobox protein Mohawk","MKX","Q8IYA7"
"X14103.12",493,-0.111018589908811,0.0136484999211082,0.023088080644135,TRUE,FALSE,"Negative","TPSG1","Tryptase gamma","TPSG1","Q9NRR2"
"X21457.141",493,-0.110995566056785,0.0136681261437502,0.0231156986086359,TRUE,FALSE,"Negative","COQ10A","Coenzyme Q-binding protein COQ10 homolog A, mitochondrial","CQ10A","Q96MF6"
"X9478.69",494,-0.11074007387239,0.0137908913076766,0.023317690951068,TRUE,FALSE,"Negative","PRPSAP1","Phosphoribosyl pyrophosphate synthase-associated protein 1","KPRA","Q14558"
"X3066.12",488,0.111396347234892,0.0138094380202887,0.0233434153793732,TRUE,FALSE,"Positive","LGALS3","Galectin-3","Galectin-3","P17931"
"X21926.24",485,-0.111659103711951,0.0138786219828943,0.0234547037370747,TRUE,FALSE,"Negative","UBE2D1|UBB","UB2D1/PolyUbiquitin K48","UB2D1/ PolyUbiquitin K48","P51668|P0CG47"
"X8800.14",487,-0.11141299054113,0.0138931105202052,0.0234735260960052,TRUE,FALSE,"Negative","TTC17","Tetratricopeptide repeat protein 17:Tetratricopeptide repeat 3","TTC17:TPR3","Q96AE7"
"X2778.10",490,0.111047523110447,0.01391405410622,0.0235032430706706,TRUE,FALSE,"Positive","IL22","Interleukin-22","IL-22","Q9GZX6"
"X7878.2",493,-0.110579013371599,0.0140275254541621,0.0236892034248808,TRUE,FALSE,"Negative","SEC61B","Protein transport protein Sec61 subunit beta","SC61B","P60468"
"X25240.1",491,0.110746656416252,0.014077330755056,0.0237675830173939,TRUE,FALSE,"Positive","EEF2KMT","Protein-lysine N-methyltransferase EEF2KMT","EF2KT","Q96G04"
"X6911.103",490,-0.110783694674192,0.014143614774959,0.0238737401201417,TRUE,FALSE,"Negative","CLEC6A","C-type lectin domain family 6 member A","CLC6A","Q6EIG7"
"X13734.22",492,0.110488904278542,0.0142048778705538,0.0239713730386001,TRUE,FALSE,"Positive","IFNL1","Interferon lambda-1","IFN-lambda 1","Q8IU54"
"X13524.25",492,-0.11033216976722,0.014343631429499,0.0241996960895087,TRUE,FALSE,"Negative","HS6ST2","Heparan-sulfate 6-O-sulfotransferase 2","H6ST2","Q96MM7"
"X9060.27",477,0.112041443818081,0.0143526088221201,0.0242090115094995,TRUE,FALSE,"Positive","IGSF9B","Protein turtle homolog B","TUTLB","Q9UPX0"
"X24690.1",492,0.110309819161234,0.0143635147077888,0.0242215745132548,TRUE,FALSE,"Positive","CABP2","Calcium-binding protein 2","CABP2","Q9NPB3"
"X13374.4",479,0.111770860602469,0.0143848427193811,0.0242517023463934,TRUE,FALSE,"Positive","DEFB113","Beta-defensin 113","DB113","Q30KQ7"
"X23266.62",493,-0.11016230656462,0.0143953518881328,0.0242635803600506,TRUE,FALSE,"Negative","MITD1","MIT domain-containing protein 1","MITD1","Q8WV92"
"X5400.52",474,0.112318912127784,0.014419252983105,0.0242980195204836,TRUE,FALSE,"Positive","LEPR","Leptin receptor, soluble","sLeptin R","P48357"
"X10939.16",493,0.110103914732748,0.0144475659253996,0.0243398747733102,TRUE,FALSE,"Positive","PLEKHA4","Pleckstrin homology domain-containing family A member 4","PKHA4","Q9H4M7"
"X20213.82",493,0.110094866166743,0.0144556720453132,0.0243476755656213,TRUE,FALSE,"Positive","HSPA6","Heat shock 70 kDa protein 6","HSP76","P17066"
"X18228.30",490,-0.110420817278377,0.0144647995446066,0.0243571925023965,TRUE,FALSE,"Negative","NOP16","Nucleolar protein 16","NOP16","Q9Y3C1"
"X12370.30",491,-0.11026318956814,0.0145053295764793,0.0244195707001292,TRUE,FALSE,"Negative","APOF","Apolipoprotein F","Apo F","Q13790"
"X11607.15",492,-0.110030911294723,0.014613679184666,0.0245960650381031,TRUE,FALSE,"Negative","BRD1","Bromodomain-containing protein 1","BRD1","O95696"
"X17699.43",492,0.110025705734569,0.0146183844521066,0.0245980742462183,TRUE,FALSE,"Positive","TIMELESS","Protein timeless homolog","TIMELESS","Q9UNS1"
"X11112.18",489,-0.110282835153252,0.0146902071529018,0.0247031424065894,TRUE,FALSE,"Negative","TMEM167A","Protein kish-A","KISHA","Q8TBQ9"
"X13723.6",489,-0.110283514942463,0.014689591827763,0.0247031424065894,TRUE,FALSE,"Negative","IL10","Interleukin-10","IL-10","P22301"
"X7106.37",489,-0.110281512006084,0.0146914048916276,0.0247031424065894,TRUE,FALSE,"Negative","OOSP2","Oocyte-secreted protein 2","PLACL","Q86WS3"
"X17787.1",489,0.110260036650567,0.0147108568065817,0.0247299140700995,TRUE,FALSE,"Positive","ECHS1","Enoyl-CoA hydratase, mitochondrial","Enoyl-CoA hydratase","P30084"
"X8380.244",491,-0.109976116019811,0.0147648441933497,0.0248147153489479,TRUE,FALSE,"Negative","DLK1","Protein delta homolog 1:Cytoplasmic domain","DLK1:CD","P80370"
"X18404.22",492,-0.109836485765219,0.014790325287175,0.0248515779891248,TRUE,FALSE,"Negative","ANKRD54","Ankyrin repeat domain-containing protein 54","ANR54","Q6NXT1"
"X9937.7",471,-0.112189355257114,0.01484992184314,0.0249457320170733,TRUE,FALSE,"Negative","GJA1","Gap junction alpha-1 protein","CXA1","P17302"
"X8378.3",492,-0.109754105688136,0.0148657360899368,0.0249663105514282,TRUE,FALSE,"Negative","LDOC1","Protein LDOC1","LDOC1","O95751"
"X22486.58",492,0.10948958083321,0.0151101707182527,0.0253707444586195,TRUE,FALSE,"Positive","KRT6A","Keratin, type II cytoskeletal 6A","Keratin 6A","P02538"
"X9378.6",495,0.109137526479075,0.0151289213970737,0.0253961405191711,TRUE,FALSE,"Positive","FIBCD1","Fibrinogen C domain-containing protein 1","FBCD1","Q8N539"
"X8776.10",491,0.109542050681811,0.0151649870116175,0.0254505831376092,TRUE,FALSE,"Positive","ERLIN1","Erlin-1","ERLN1","O75477"
"X9490.3",493,0.109311671280262,0.0151726216279677,0.0254572968871649,TRUE,FALSE,"Positive","FAM241A","Uncharacterized protein C4orf32","CD032","Q8N8J7"
"X19195.85",489,-0.109720596059191,0.0152069508334141,0.0255026790969753,TRUE,FALSE,"Negative","RPS5","40S ribosomal protein S5","RS5","P46782"
"X21762.32",487,-0.109948971148577,0.0152036742446607,0.0255026790969753,TRUE,FALSE,"Negative","USP11","Ubiquitin carboxyl-terminal hydrolase 11","UBP11","P51784"
"X12715.30",493,-0.109260948808939,0.0152201119985319,0.0255186415868157,TRUE,FALSE,"Negative","DCP1B","mRNA-decapping enzyme 1B","DCP1B","Q8IZD4"
"X7006.4",489,-0.109686771809468,0.0152385407745373,0.0255434262085746,TRUE,FALSE,"Negative","COL25A1","Collagen alpha-1(XXV) chain","COPA1","Q9BXS0"
"X19270.26",489,-0.109622190815905,0.0152990157941219,0.025638661635843,TRUE,FALSE,"Negative","YARS1","Tyrosine--tRNA ligase, cytoplasmic","SYYC","P54577"
"X21113.3",457,0.113375198124349,0.0153138547493879,0.0256573911790152,TRUE,FALSE,"Positive","TIFA","TRAF-interacting protein with FHA domain-containing protein A","TIFA","Q96CG3"
"X22490.16",485,0.110044875851523,0.0153252092555098,0.0256702751876724,TRUE,FALSE,"Positive","LCNL1","Lipocalin-like 1 protein","LCNL1","Q6ZST4"
"X11370.20",492,-0.109253933920336,0.0153308854610853,0.0256736439528813,TRUE,FALSE,"Negative","INPP5E","72 kDa inositol polyphosphate 5-phosphatase","INP5E","Q9NRR6"
"X18895.54",475,0.111122809327354,0.0153932313814043,0.0257657313803434,TRUE,FALSE,"Positive","GSTM4","Glutathione S-transferase Mu 4","GSTM4","Q03013"
"X6494.60",492,0.109189365275693,0.0153918543292207,0.0257657313803434,TRUE,FALSE,"Positive","SPACA5","Sperm acrosome-associated protein 5","sperm acrosome associated 5","Q96QH8"
"X21769.10",492,-0.109155077272176,0.0154243171490312,0.0258115961846544,TRUE,FALSE,"Negative","XYLB","Xylulose kinase","XYLB","O75191"
"X6925.26",490,-0.109256369968122,0.0155391662414567,0.0259975781039896,TRUE,FALSE,"Negative","SNX8","Sorting nexin-8","SNX8","Q9Y5X2"
"X20570.18",482,-0.110150042384155,0.0155471627358758,0.0260047456936031,TRUE,FALSE,"Negative","VSTM1","V-set and transmembrane domain-containing protein 1","VSTM1","Q6UX27"
"X21476.43",490,-0.109219196384337,0.0155745877698715,0.0260443989801743,TRUE,FALSE,"Negative","NEIL2","Endonuclease 8-like 2","NEIL2","Q969S2"
"X3033.57",489,-0.109314995586144,0.0155895729403028,0.0260632359061626,TRUE,FALSE,"Negative","LGALS2","Galectin-2","Galectin-2","P05162"
"X24489.34",493,-0.108852808242678,0.0156070180619704,0.0260861755008596,TRUE,FALSE,"Negative","HES3","Transcription factor HES-3","HES3","Q5TGS1"
"X10626.116",494,0.108642043946629,0.0157038261060981,0.0262417227750995,TRUE,FALSE,"Positive","ST6GALNAC3","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","SIA7C","Q8NDV1"
"X22147.19",485,-0.109604911473548,0.0157417497826058,0.02629882118463,TRUE,FALSE,"Negative","FOXO4","Forkhead box protein O4","FOXO4","P98177"
"X9893.27",488,0.109243271236648,0.0157653227815223,0.0263319232438159,TRUE,FALSE,"Positive","OAZ1","Ornithine decarboxylase antizyme 1","Ornithine decarboxylase antizyme","P54368"
"X6354.13",494,-0.108520058248935,0.0158218834698779,0.0264200938513695,TRUE,FALSE,"Negative","HEPHL1","Hephaestin-like protein 1","HPHL1","Q6MZM0"
"X19612.3",490,-0.10891806546248,0.0158641461146961,0.0264843526056831,TRUE,FALSE,"Negative","CD81","CD81 antigen","CD81","P60033"
"X10705.14",486,-0.109307012974739,0.0159201984457205,0.0265715964051161,TRUE,FALSE,"Negative","ST6GALNAC3","Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3","SIA7C","Q8NDV1"
"X5615.62",491,-0.108741715228009,0.0159277896183292,0.0265779338438295,TRUE,FALSE,"Negative","FAM172A","Protein FAM172A","F172A","Q8WUF8"
"X4963.19",492,-0.108597612092201,0.0159606000581319,0.0266263404161024,TRUE,FALSE,"Negative","ARPP19","cAMP-regulated phosphoprotein 19","ARP19","P56211"
"X21614.2",490,-0.108750902347422,0.0160269135932532,0.0267306023144616,TRUE,FALSE,"Negative","GEMIN6","Gem-associated protein 6","GEMI6","Q8WXD5"
"X23300.3",494,0.108296793384264,0.0160399751639376,0.0267460190486511,TRUE,FALSE,"Positive","RBPMS2","RNA-binding protein with multiple splicing 2","RBPS2","Q6ZRY4"
