"protein_id","n","spearman_rho","p_value","fdr","significant_fdr05","significant_fdr01","direction","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X8702.42",494,0.152047462835924,0.000697408095328525,0.00143349287200009,TRUE,TRUE,"Positive","OSCAR","Osteoclast-associated immunoglobulin-like receptor","OSCAR","Q8IYS5"
"X20183.48",481,0.154054787412534,0.000698535096926744,0.00143538819418359,TRUE,TRUE,"Positive","MEOX1","Homeobox protein MOX-1","MEOX1","P50221"
"X14624.51",493,-0.152160089619027,0.000699733178591735,0.00143742842112466,TRUE,TRUE,"Negative","CTCF","Transcriptional repressor CTCF","CTCF","P49711"
"X21438.45",489,-0.15265847058317,0.00070655622259776,0.00145101915546682,TRUE,TRUE,"Negative","TRIM5","Tripartite motif-containing protein 5","TRIM5","Q9C035"
"X15462.28",494,0.151865971583899,0.00070789953032628,0.00145335176141137,TRUE,TRUE,"Positive","CD8A","T-cell surface glycoprotein CD8 alpha chain","CD8A","P01732"
"X6281.51",495,-0.151658306850606,0.000711122423061047,0.00145954074818126,TRUE,TRUE,"Negative","ST3GAL2","CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2","SIA4B","Q16842"
"X4964.67",475,0.154541450589728,0.000725905215996232,0.00148944523668823,TRUE,TRUE,"Positive","ERAP1","Endoplasmic reticulum aminopeptidase 1","ARTS1","Q9NZ08"
"X16852.10",490,0.152156892408767,0.000726891818043326,0.00149103285077408,TRUE,TRUE,"Positive","PDZK1","Na(+)/H(+) exchange regulatory cofactor NHE-RF3","NHRF3","Q5T2W1"
"X8978.30",492,-0.151822883844173,0.000728469270842344,0.00149383115990943,TRUE,TRUE,"Negative","MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3","Q8IVH8"
"X9017.58",477,0.154132202633477,0.000731025184323834,0.00149863371852164,TRUE,TRUE,"Positive","LCT","Lactase-phlorizin hydrolase","LPH","P09848"
"X21181.10",487,0.152507139456252,0.000733709403309421,0.00150369642193754,TRUE,TRUE,"Positive","LRP2BP","LRP2-binding protein","LR2BP","Q9P2M1"
"X5854.60",493,-0.151510768456684,0.000738025462085722,0.00151209955013468,TRUE,TRUE,"Negative","MAPT","Microtubule-associated protein tau","tau","P10636"
"X25248.28",492,-0.151658626578953,0.000738329289970367,0.00151227972989544,TRUE,TRUE,"Negative","NUMB","Protein numb homolog","NUMB","P49757"
"X7968.15",492,0.151579624479892,0.000743115501285815,0.00152163814279659,TRUE,TRUE,"Positive","CRTAM","Cytotoxic and regulatory T-cell molecule","CRTAM","O95727"
"X13720.95",489,-0.151976512934645,0.000747021865845876,0.00152918999715089,TRUE,TRUE,"Negative","PRTN3","Myeloblastin","Proteinase-3","P24158"
"X19173.5",489,0.151963089005133,0.000747839523018409,0.00153041655236458,TRUE,TRUE,"Positive","ZFAND1","AN1-type zinc finger protein 1","ZFAN1","Q8TCF1"
"X21235.11",486,0.152304119160471,0.000755420166888233,0.00154547846642876,TRUE,TRUE,"Positive","KPNA5","Importin subunit alpha-6","IMA6","O15131"
"X7827.20",493,-0.15113773372878,0.000760892838512678,0.0015562202434398,TRUE,TRUE,"Negative","ADAM32","Disintegrin and metalloproteinase domain-containing protein 32","ADA32","Q8TC27"
"X2754.50",491,-0.151360918863981,0.00076601657748654,0.00156624230160339,TRUE,TRUE,"Negative","C3","Complement C3","C3","P01024"
"X5087.5",495,-0.150662598010438,0.000771643928127914,0.00157728792428831,TRUE,TRUE,"Negative","IL22RA2","Interleukin-22 receptor subunit alpha-2","IL-22BP","Q969J5"
"X23686.44",495,-0.150559353824605,0.000778184880605402,0.001590194016523,TRUE,TRUE,"Negative","CWF19L1","CWF19-like protein 1","C19L1","Q69YN2"
"X8872.1",493,-0.150857945262615,0.00077847266661861,0.001590318177213,TRUE,TRUE,"Negative","SEC61G","Protein transport protein Sec61 subunit gamma","SC61G","P60059"
"X18400.52",481,-0.152671691339143,0.00078125110974573,0.00159552886990345,TRUE,TRUE,"Negative","ALKBH2","DNA oxidative demethylase ALKBH2","ALKB2","Q6NS38"
"X5230.99",493,-0.150759900815054,0.000784721468074386,0.00160214919378055,TRUE,TRUE,"Negative","HMGCR","3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMGR","P04035"
"X25039.10",490,0.15113254235237,0.000790172636628045,0.00161280865955112,TRUE,TRUE,"Positive","KLHL3","Kelch-like protein 3","KLHL3","Q9UH77"
"X25283.2",491,-0.150930108739811,0.000793355505315139,0.00161883347356031,TRUE,TRUE,"Negative","CTNNA3","Catenin alpha-3","CTNA3","Q9UI47"
"X7008.13",493,0.150594723389326,0.000795354015622742,0.00162243881171733,TRUE,TRUE,"Positive","EVA1C","Protein eva-1 homolog C:Cytoplasmic domain","F176C:CD","P58658"
"X19323.1",484,-0.151904370936005,0.000800183957494304,0.00163181619279406,TRUE,TRUE,"Negative","EBAG9","Receptor-binding cancer antigen expressed on SiSo cells","RCAS1","O00559"
"X22047.46",488,0.15108153409804,0.000813443636681813,0.00165837388677419,TRUE,TRUE,"Positive","COL5A1","Collagen alpha-1(V) chain","CO5A1","P20908"
"X10754.113",494,-0.150104333024324,0.00081760737986951,0.0016663775664783,TRUE,TRUE,"Negative","PROK2","Prokineticin-2","Prokineticin-2","Q9HC23"
"X21979.8",484,0.151585584208729,0.00082101024553271,0.00167282628561857,TRUE,TRUE,"Positive","ITGA6","Integrin alpha-6","Integrin a6","P23229"
"X11827.7",491,-0.150475665274783,0.000823170555460078,0.0016767402561785,TRUE,TRUE,"Negative","RORC","Nuclear receptor ROR-gamma","RORG","P51449"
"X22116.9",492,-0.150088395830793,0.000839023813893848,0.00170840237482355,TRUE,TRUE,"Negative","CREM","cAMP-responsive element modulator","CREM","Q03060"
"X5526.53",490,-0.150389820581836,0.000839202365705613,0.00170840237482355,TRUE,TRUE,"Negative","TNFRSF18","Tumor necrosis factor receptor superfamily member 18","GITR","Q9Y5U5"
"X11140.56",490,0.150367353924726,0.000840728391808552,0.00171101173289335,TRUE,TRUE,"Positive","COL1A1","Collagen alpha-1(I) chain:C-term propeptide","CO1A1:C-term propeptide","P02452"
"X22576.1",490,0.15020986513425,0.000851497913915331,0.00173242604907839,TRUE,TRUE,"Positive","CD209","CD209 antigen","DC-SIGN","Q9NNX6"
"X14024.196",495,0.149398672346792,0.000855334649567092,0.00173972683513864,TRUE,TRUE,"Positive","EDA","Ectodysplasin-A, secreted form","EDA","Q92838"
"X21391.17",492,0.149805176702769,0.000858484928123502,0.00174562755341223,TRUE,TRUE,"Positive","CGB3","Choriogonadotropin subunit beta 3","b-CF","P0DN86"
"X3374.49",490,-0.150063052058789,0.000861652132589393,0.00175018791426446,TRUE,TRUE,"Negative","HCK","Tyrosine-protein kinase HCK","HCK","P08631"
"X6274.15",492,-0.149758571362868,0.000861727068707798,0.00175018791426446,TRUE,TRUE,"Negative","WSCD2","WSC domain-containing protein 2","WSCD2","Q2TBF2"
"X7895.108",490,-0.15006610102932,0.000861440119419615,0.00175018791426446,TRUE,TRUE,"Negative","MRAP","Melanocortin-2 receptor accessory protein","MRAP","Q8TCY5"
"X9984.12",495,-0.149308215535766,0.000861634936545767,0.00175018791426446,TRUE,TRUE,"Negative","YIPF6","Protein YIPF6","YIPF6","Q96EC8"
"X8749.194",492,-0.149641838058588,0.00086989746746927,0.00176627007525282,TRUE,TRUE,"Negative","CD1D","Antigen-presenting glycoprotein CD1d","CD1D","P15813"
"X6392.7",495,0.149088771107474,0.000877097874175737,0.00178037398104927,TRUE,TRUE,"Positive","CCN5","WNT1-inducible-signaling pathway protein 2","WISP-2","O76076"
"X9188.119",472,-0.15263852318354,0.000878244136707876,0.00178218429247934,TRUE,TRUE,"Negative","CXCL9","C-X-C motif chemokine 9","MIG","Q07325"
"X12603.87",489,0.149969152825037,0.000878921411352847,0.00178304213337002,TRUE,TRUE,"Positive","PABPC4","Polyadenylate-binding protein 4","PABP4","Q13310"
"X14039.33",491,-0.14963274468959,0.000881233256052445,0.00178721452190138,TRUE,TRUE,"Negative","KLK5","Kallikrein-5","kallikrein 5","Q9Y337"
"X10974.20",480,-0.151287666967924,0.000883986764448217,0.00179227996670326,TRUE,TRUE,"Negative","SPINK7","Serine protease inhibitor Kazal-type 7","ISK7","P58062"
"X10876.300",491,0.14957770784107,0.000885152964447961,0.00179412514929339,TRUE,TRUE,"Positive","BRAT1","BRCA1-associated ATM activator 1","BRAT1","Q6PJG6"
"X16872.248",486,0.150260010678347,0.000890876068222565,0.00180520302513713,TRUE,TRUE,"Positive","GSTZ1","Maleylacetoacetate isomerase","MAAI","O43708"
"X7161.25",491,0.149289872225015,0.000905916312547105,0.00183514857414473,TRUE,TRUE,"Positive","H6PD","GDH/6PGL endoplasmic bifunctional protein","G6PE","O95479"
"X7204.1",484,-0.150315681799949,0.000909047675756326,0.00184095951681789,TRUE,TRUE,"Negative","CEACAM21","Carcinoembryonic antigen-related cell adhesion molecule 21","CEA21","Q3KPI0"
"X6510.56",491,0.149212541772285,0.000911570823842793,0.00184553572861814,TRUE,TRUE,"Positive","RNF128","E3 ubiquitin-protein ligase RNF128:region 1","RN128:region 1","Q8TEB7"
"X18213.30",495,-0.148607727347364,0.000911895648717555,0.00184565993044394,TRUE,TRUE,"Negative","UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F","Q969M7"
"X19373.3",489,0.149462825314539,0.000915432336868611,0.00185228293465182,TRUE,TRUE,"Positive","MYL12A","Myosin regulatory light chain 12A","MLRM","P19105"
"X11292.13",494,-0.148606397345868,0.00092304909825712,0.00186715533736388,TRUE,TRUE,"Negative","SCARA3","Scavenger receptor class A member 3:region 2","SCAR3:region 2","Q6AZY7"
"X7926.13",483,-0.150014268807263,0.000942695890900019,0.00190634662694995,TRUE,TRUE,"Negative","SPINT3","Kunitz-type protease inhibitor 3","SPIT3","P49223"
"X11129.66",478,-0.150629322110987,0.000954909255745841,0.00193048754300133,TRUE,TRUE,"Negative","BMP15","Bone morphogenetic protein 15","BMP15","O95972"
"X11696.7",490,0.148674341332269,0.000963391685924178,0.00194707407960152,TRUE,TRUE,"Positive","CRABP2","Cellular retinoic acid-binding protein 2","RABP2","P29373"
"X13604.27",494,0.148031960983179,0.000966715533227226,0.00195322824062784,TRUE,TRUE,"Positive","NEURL1","E3 ubiquitin-protein ligase NEURL1","NEUL1","O76050"
"X7918.114",477,-0.150590016542909,0.000969819230703227,0.00195893417274398,TRUE,TRUE,"Negative","AMY1A","Alpha-amylase 1","Amylase, alpha 1A","P04745"
"X14115.34",491,0.148407217253859,0.000972426339268315,0.00196363404628843,TRUE,TRUE,"Positive","ADM","Adrenomedullin","Adrenomedullin","P35318"
"X13532.25",492,0.148234572110127,0.000974193286699093,0.00196663515081474,TRUE,TRUE,"Positive","CNEP1R1","Nuclear envelope phosphatase-regulatory subunit 1","NEPR1","Q8N9A8"
"X16908.5",491,0.148263254104148,0.000983692486065223,0.00198523937334684,TRUE,TRUE,"Positive","OMG","Oligodendrocyte-myelin glycoprotein","OMGP","P23515"
"X9518.95",484,-0.149274519501226,0.000987648389029666,0.00199264889549332,TRUE,TRUE,"Negative","PLA1A","Phospholipase A1 member A","PLA1A","Q53H76"
"X4801.13",482,0.149555345619315,0.000989736788098202,0.00199628741739934,TRUE,TRUE,"Positive","LPO","Lactoperoxidase","PERL","P22079"
"X3459.49",492,0.148031094608971,0.000990194636184553,0.0019966359891977,TRUE,TRUE,"Positive","PDGFRB","Platelet-derived growth factor receptor beta","PDGF Rb","P09619"
"X2858.29",493,-0.147842401357851,0.000993322638496778,0.00200236693026473,TRUE,TRUE,"Negative","HAT1","Histone acetyltransferase type B catalytic subunit","Hat1","O14929"
"X16308.14",493,0.14778444438889,0.000997942509365267,0.0020111010581426,TRUE,TRUE,"Positive","BTLA","B- and T-lymphocyte attenuator","BTLA","Q7Z6A9"
"X9284.25",491,-0.148042869156424,0.00100117277765814,0.00201703057448814,TRUE,TRUE,"Negative","SFRP4","Secreted frizzled-related protein 4","SFRP4","Q6FHJ7"
"X12365.108",488,-0.148459651808488,0.00100395390195751,0.00202205206532845,TRUE,TRUE,"Negative","RUVBL1","RuvB-like 1","RUVB1","Q9Y265"
"X3514.49",472,-0.150863652872813,0.00100993987459423,0.00203352366241236,TRUE,TRUE,"Negative","PRTN3","Myeloblastin","Proteinase-3","P24158"
"X20526.3",494,0.147418310555704,0.0010154641341603,0.00204405927005543,TRUE,TRUE,"Positive","RAET1L","Retinoic acid early transcript 1L protein","RET1L","Q5VY80"
"X11825.27",490,-0.147904331565288,0.001024475565871,0.00206160624502337,TRUE,TRUE,"Negative","PPARGC1A","Peroxisome proliferator-activated receptor gamma coactivator 1-alpha","PRGC1","Q9UBK2"
"X21752.10",491,0.147674957706369,0.00103099443711348,0.00207412867087304,TRUE,TRUE,"Positive","RHOT1","Mitochondrial Rho GTPase 1","MIRO1","Q8IXI2"
"X20055.40",481,-0.149023605040395,0.0010448544504574,0.00210140839088546,TRUE,TRUE,"Negative","ALDH1A2","Retinal dehydrogenase 2","AL1A2","O94788"
"X8803.61",492,-0.147219790530785,0.00105643705141777,0.00212409344006356,TRUE,TRUE,"Negative","NECTIN1","Nectin-1, isoform gamma:Cytoplasmic domain","nectin-1 gamma:CD","Q15223"
"X8750.46",494,-0.146915178322245,0.00105711481339614,0.00212484627484647,TRUE,TRUE,"Negative","VCL","Vinculin","Vinculin","P18206"
"X5644.60",491,0.147355131074185,0.00105758213561021,0.00212517580606699,TRUE,TRUE,"Positive","RNASE4","Ribonuclease 4","RNAS4","P34096"
"X24951.3",491,0.147347095265358,0.00105825823732283,0.0021259245633629,TRUE,TRUE,"Positive","VAC14","Protein VAC14 homolog","VAC14","Q08AM6"
"X4807.13",481,-0.148856951682461,0.00105866177087192,0.00212612548880671,TRUE,TRUE,"Negative","COL8A1","Collagen alpha-1(VIII) chain","CO8A1","P27658"
"X12790.10",491,-0.147312812453263,0.00106114714052304,0.0021305060817896,TRUE,TRUE,"Negative","CCDC51","Coiled-coil domain-containing protein 51","CCD51","Q96ER9"
"X18326.50",488,0.147700702818917,0.00106633685885345,0.0021403122338878,TRUE,TRUE,"Positive","MAGEA8","Melanoma-associated antigen 8","MAGA8","P43361"
"X8393.121",489,-0.147427064186129,0.00107682434118023,0.00216074319964696,TRUE,TRUE,"Negative","CTSF","Cathepsin F","CATF","Q9UBX1"
"X18242.8",485,0.148016185433767,0.00107801461547884,0.00216251213672086,TRUE,TRUE,"Positive","SPA17","Sperm surface protein Sp17","Sperm protein 17","Q15506"
"X7839.99",495,0.146445783735776,0.00108460076026398,0.00217510115249045,TRUE,TRUE,"Positive","TAFA3","Protein FAM19A3","F19A3","Q7Z5A8"
"X12703.6",488,-0.147408390170085,0.00109130317909096,0.00218791607599662,TRUE,TRUE,"Negative","NEK7","Serine/threonine-protein kinase Nek7","NEK7","Q8TDX7"
"X13549.15",495,-0.146344005713882,0.00109343053042682,0.00219155389574817,TRUE,TRUE,"Negative","ADAM29","Disintegrin and metalloproteinase domain-containing protein 29","ADA29","Q9UKF5"
"X23683.79",493,-0.146549959086206,0.00110117965365236,0.00220645408290468,TRUE,TRUE,"Negative","TRIM55","Tripartite motif-containing protein 55","TRI55","Q9BYV6"
"X5698.60",489,0.14709430567676,0.00110557394108906,0.00221462552397165,TRUE,TRUE,"Positive","TNXB","Tenascin-X","Tenascin-X","P22105"
"X14106.46",494,0.146308070285243,0.00110946893363047,0.00222179241854816,TRUE,TRUE,"Positive","RAP1GDS1","Rap1 GTPase-GDP dissociation stimulator 1","GDP/GTP exchange protein","P52306"
"X19145.4",491,-0.146591766879989,0.0011236180486483,0.00224948397564486,TRUE,TRUE,"Negative","MREG","Melanoregulin","MREG","Q8N565"
"X13595.20",484,-0.147628919296381,0.00112476248803871,0.00225113177963176,TRUE,TRUE,"Negative","THTPA","Thiamine-triphosphatase","THTPA","Q9BU02"
"X3518.54",494,-0.1461129983005,0.00112679185479684,0.00225454925531331,TRUE,TRUE,"Negative","CPB2","Carboxypeptidase B2","TAFI","Q96IY4"
"X13665.35",493,0.146213780133253,0.0011309520517208,0.00226222704805945,TRUE,TRUE,"Positive","PPP2R3A","Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit alpha","PP2A, subunit B","Q06190"
"X19335.2",486,0.147137664684373,0.0011416157128892,0.00228290552920035,TRUE,TRUE,"Positive","JPT1","Hematological and neurological expressed 1 protein","HN1","Q9UK76"
"X10830.5",492,-0.146223943134018,0.00114332936812784,0.00228567985837201,TRUE,TRUE,"Negative","EFCAB14","EF-hand calcium-binding domain-containing protein 14:N-term","K0494:N-term","O75071"
"X10550.37",492,-0.146050026063478,0.00115916354184118,0.00231667349803066,TRUE,TRUE,"Negative","BMPR1B","Bone morphogenetic protein receptor type-1B","BMP RIB","O00238"
"X6434.18",490,-0.146213095066181,0.00117138305830302,0.00234042735978683,TRUE,TRUE,"Negative","AOC2","Retina-specific copper amine oxidase","Amine oxidase","O75106"
"X3520.58",493,-0.14559911533669,0.00118731348821386,0.00237157997859654,TRUE,TRUE,"Negative","TGFB3","Transforming growth factor beta-3","TGF-b3","P10600"
"X11351.233",493,-0.145592482126541,0.00118793558645915,0.00237214617535529,TRUE,TRUE,"Negative","NHEJ1","Non-homologous end-joining factor 1","NHEJ1","Q9H9Q4"
"X8845.2",493,-0.145493089788872,0.00119729316151608,0.00239015064018813,TRUE,TRUE,"Negative","ADAMTS3","A disintegrin and metalloproteinase with thrombospondin motifs 3","ATS3","O15072"
"X5030.52",487,0.146355704077752,0.00119972191858548,0.00239431682042487,TRUE,TRUE,"Positive","SIRT2","NAD-dependent protein deacetylase sirtuin-2","SIRT2","Q8IXJ6"
"X24456.3",492,-0.145598014972717,0.00120126631970076,0.00239611239746685,TRUE,TRUE,"Negative","VSX1","Visual system homeobox 1","VSX1","Q9NZR4"
"X7982.10",493,-0.145450688787692,0.00120130574445447,0.00239611239746685,TRUE,TRUE,"Negative","MRPL32","39S ribosomal protein L32, mitochondrial","RM32","Q9BYC8"
"X9343.16",491,0.145669097968091,0.00120850098967415,0.00240977780605392,TRUE,TRUE,"Positive","IL2RB","Interleukin-2 receptor subunit beta","IL-2 sRb","P14784"
"X11566.48",492,-0.145484235516088,0.00121208396876152,0.00241623454785842,TRUE,TRUE,"Negative","KRT72","Keratin, type II cytoskeletal 72","Keratin 72","Q14CN4"
"X9835.16",465,0.149486273897722,0.00122493893487148,0.00244116564403264,TRUE,TRUE,"Positive","ALDH1A3","Aldehyde dehydrogenase family 1 member A3","AL1A3","P47895"
"X21913.5",492,-0.145018943625167,0.0012572619210423,0.00250486910037011,TRUE,TRUE,"Negative","YY2","Transcription factor YY2","TYY2","O15391"
"X13112.179",491,0.145124705116836,0.00126131435844383,0.00251222834259285,TRUE,TRUE,"Positive","FSTL1","Follistatin-related protein 1","FSTL1","Q12841"
"X4133.54",492,-0.14496494488195,0.00126260416890017,0.00251408249094534,TRUE,TRUE,"Negative","GZMB","Granzyme B","Granzyme B","P10144"
"X7100.31",491,-0.145039080925859,0.0012698118030111,0.00252771573745176,TRUE,TRUE,"Negative","CD2","T-cell surface antigen CD2","CD2","P06729"
"X21961.14",492,-0.144852585440615,0.00127378723501511,0.00253490897195478,TRUE,TRUE,"Negative","CD2AP","CD2-associated protein","CD2AP","Q9Y5K6"
"X9436.2",494,0.144490882743737,0.00128079364135917,0.00254812821860864,TRUE,TRUE,"Positive","ID1","DNA-binding protein inhibitor ID-1","ID-1","P41134"
"X23414.12",489,0.145207243436213,0.00128243640625271,0.00254994806295777,TRUE,TRUE,"Positive","ZNF483","Zinc finger protein 483","ZN483","Q8TF39"
"X24699.20",490,0.145060774828011,0.0012823402653286,0.00254994806295777,TRUE,TRUE,"Positive","ARL6IP1","ADP-ribosylation factor-like protein 6-interacting protein 1","AR6P1","Q15041"
"X21724.22",493,0.144500437246659,0.00129454538108894,0.00257329466360046,TRUE,TRUE,"Positive","GALNS","N-acetylgalactosamine-6-sulfatase","GALNS","P34059"
"X21658.15",495,-0.144200393493076,0.00129550434966003,0.00257447034592015,TRUE,TRUE,"Negative","PHB2","Prohibitin-2","PHB2","Q99623"
"X7239.9",486,0.145182496114746,0.00133019036532622,0.00264264988914072,TRUE,TRUE,"Positive","GSTM1","Glutathione S-transferase Mu 1","GST M1-1","P09488"
"X21513.1",490,-0.144576266216556,0.00133181888703802,0.00264513504499612,TRUE,TRUE,"Negative","CASP7","Caspase-7","Caspase-7","P55210"
"X3758.68",480,-0.145954110627756,0.00134339625043639,0.00266737265711647,TRUE,TRUE,"Negative","PROC","Activated Protein C","Activated Protein C","P04070"
"X14603.51",493,0.143954880774495,0.00135104006536426,0.00268178964519033,TRUE,TRUE,"Positive","KIAA0040","Uncharacterized protein KIAA0040","KIAA0040","Q15053"
"X5716.49",493,-0.143942920943383,0.00135230357527923,0.00268353726482464,TRUE,TRUE,"Negative","CSAG1","Putative chondrosarcoma-associated gene 1 protein","CSAG1","Q6PB30"
